index,probability_gcforest,label_gcforest,probability_logistic,label_logistic,probability_mlp,label_mlp,probability_random_forest,label_random_forest,probability_svm,label_svm
3546,0.93434418,0,0.837080871,1,0.551934158,1,0.851742051,1,0.893796404,1
3549,0.563741457,0,0.69223184,0,0.583146521,0,0.711904762,1,0.650405313,0
3551,0.734541759,1,0.523735665,0,0.65416108,0,0.871428571,1,0.623181543,0
3559,0.739516046,1,0.500797535,1,0.517857629,0,0.669047619,1,0.630220544,1
3561,0.930404643,0,0.722652848,0,0.704612795,1,0.740252915,0,0.720597769,0
3563,0.607089474,0,0.957483157,0,0.857498949,0,0.782142857,1,0.978189824,0
3567,0.746037182,1,0.610938513,0,0.579807375,1,0.945238095,1,0.695612561,0
3568,0.749576444,1,0.504696546,0,0.631264366,0,0.821428571,0,0.698016583,0
3571,0.72874731,1,0.668688973,0,0.524844406,1,0.861666667,0,0.719011619,0
3572,0.736051653,1,0.561505043,1,0.607577115,1,0.636904762,1,0.632537112,1
3573,0.970146155,1,0.760558334,0,0.716869929,0,0.738095238,1,0.649455611,0
3574,0.726336254,0,0.587848324,0,0.627328265,0,0.6737036,0,0.629921141,0
3575,0.846892108,0,0.94747522,0,0.621473178,0,0.768461722,0,0.927518436,0
3578,0.970103313,1,0.999992716,1,0.999877564,1,0.592857143,0,1,1
3579,0.732570118,1,0.709234073,1,0.567763201,0,0.7125,0,0.554333323,1
3583,0.964198854,0,0.510943065,0,0.596042962,1,0.883671551,0,0.505827482,1
3584,0.56240049,1,0.824493133,0,0.567255304,0,0.76547619,0,0.830704575,0
3586,0.887772446,0,0.559864478,0,0.575568485,0,0.883610763,0,0.613543731,0
3587,0.718840207,0,0.505421699,0,0.523012282,1,0.911904762,1,0.532246759,1
3588,0.746592023,1,0.863848472,0,0.603774282,0,0.638095238,0,0.910711308,0
3591,0.722323436,0,0.806876425,1,0.516193383,0,0.599895528,1,0.867490114,1
3594,0.741716616,1,0.65031184,0,0.666222278,0,0.675595238,0,0.61047442,0
3595,0.705679177,0,0.792251442,0,0.923159131,0,0.694047619,0,0.697590092,0
3596,0.752607729,1,0.76649132,0,0.624105017,0,0.807142857,0,0.794585614,0
3599,0.946085973,0,0.586268009,0,0.795967907,0,0.792886163,0,0.653036542,0
3600,0.763462832,1,0.824571955,0,0.717708659,0,0.914285714,1,0.897818921,0
3601,0.568060608,1,0.51501504,0,0.686490274,0,0.5,0,0.514576507,1
3602,0.89037063,1,0.935349281,0,0.627951561,0,0.660714286,1,0.970269605,0
3603,0.78899142,0,0.586407538,0,0.562628306,1,0.708051735,1,0.569933095,0
3604,0.724858726,1,0.508450998,1,0.789479819,0,0.733928571,1,0.664288233,1
3611,0.722832318,0,0.661612879,0,0.533822853,1,0.556047616,1,0.720628703,0
3612,0.722312155,1,0.69660205,0,0.550143943,1,0.898809524,1,0.59087044,0
3614,0.737147477,1,0.572691872,0,0.582629361,1,0.664285714,1,0.572200065,0
3615,0.93448057,0,0.908853728,0,0.646534367,0,0.869285714,1,0.929175801,0
3618,0.737725829,1,0.779049857,0,0.553324253,0,0.625,1,0.820805744,0
3619,0.890851864,1,0.56174965,1,0.702045895,0,1,1,0.589856804,1
3625,0.819988508,0,0.527241055,1,0.625768305,0,0.596381087,0,0.619206327,0
3627,0.882142209,1,0.699209737,0,0.668218111,1,0.721428571,1,0.683934848,0
3628,0.717775414,1,0.767383743,1,0.564170089,1,0.86547619,1,0.846382885,1
3630,0.604778368,0,0.561229408,1,0.577015496,1,0.738842452,1,0.507897164,1
3632,0.939717341,0,0.920214878,1,0.600838728,1,0.848344295,1,0.911952546,1
3633,0.745687757,1,0.809726612,0,0.500155284,1,0.867857143,1,0.863333957,0
3634,0.733288463,1,0.869217367,0,0.799041307,0,0.55,1,0.925244742,0
3636,0.743143773,1,0.567359744,0,0.719623174,0,0.685119048,0,0.595841656,0
3637,0.609760522,0,0.8817564,0,0.506802966,0,0.504810167,1,0.911291108,0
3638,0.676737048,0,0.768788697,0,0.504629203,0,0.577787152,1,0.804138693,0
3641,0.748319459,1,0.914940219,0,0.778108095,0,0.875,1,0.948244559,0
3643,0.749930563,0,0.746989195,1,0.568367685,1,0.826323161,1,0.693172452,1
3644,0.935949371,0,0.984229056,0,0.703069015,0,0.500914646,0,0.990917786,0
3645,0.949685645,0,0.679275529,1,0.544779574,0,0.739143848,0,0.623221306,1
3647,0.7911679,0,0.571585798,1,0.606001511,0,0.774163723,0,0.562983205,1
3648,0.746805946,1,0.527150658,0,0.548737899,0,0.855952381,1,0.645290833,1
3649,0.762184403,1,0.679611054,0,0.559170719,1,0.957142857,1,0.695063464,0
3651,0.72822494,0,0.861942077,1,0.619347562,1,0.780886243,1,0.911679173,1
3659,0.697399062,0,0.621149119,0,0.649831341,0,0.728571429,0,0.636531135,0
3660,0.815523412,0,0.50295884,1,0.673244586,0,0.830045504,0,0.590464094,0
3661,0.895167998,0,0.551600359,1,0.644510067,1,0.979074653,0,0.640283547,1
3663,0.736471562,1,0.958894829,0,0.630392608,0,1,0,0.975802519,0
3665,0.96991175,1,0.619623832,1,0.568640917,1,0.794047619,1,0.648247987,1
3668,0.758097045,0,0.783883283,0,0.691645283,0,0.952306842,0,0.802191053,0
3672,0.939942158,0,0.547271771,1,0.537303054,1,0.582968478,1,0.547115632,1
3673,0.777633923,0,0.786700304,0,0.50100392,1,0.792857143,1,0.778235666,0
3677,0.699040817,0,0.81370661,0,0.655809634,0,0.57797619,1,0.7978343,0
3678,0.565979857,1,0.512260839,0,0.654396766,1,0.838690476,1,0.577012011,1
3679,0.972669693,0,0.724492301,0,0.532851833,0,0.99040418,0,0.810223896,0
3680,0.608354079,0,0.720128057,0,0.566221232,1,0.711904762,1,0.723009277,0
3685,0.709971329,0,0.984051071,1,0.629330621,0,0.942840055,0,0.994959196,1
3690,0.757138621,1,0.540551563,0,0.669682563,0,0.730952381,1,0.613008029,0
3692,0.754264503,1,0.841759393,0,0.739030965,0,0.682142857,1,0.829971608,0
3699,0.849342212,0,0.775543509,0,0.693917196,1,0.895238095,1,0.774541104,0
3701,0.560115772,0,0.93995586,1,0.503466196,0,0.630952381,1,0.959404436,1
3710,0.920914393,0,0.522507,1,0.717776309,0,0.845987135,0,0.514245691,1
3711,0.9399721,0,0.559158991,0,0.562454034,0,0.674337065,0,0.590161072,0
3712,0.885646947,1,0.701507976,0,0.513757116,0,0.602380952,1,0.66979051,0
3713,0.554550154,1,0.77398425,0,0.513014337,1,0.83452381,1,0.764599218,0
3714,0.970280566,1,0.999992896,1,0.999972603,1,0.652380952,0,1,1
3716,0.960808889,0,0.694241933,0,0.640681132,0,0.930772509,0,0.736066171,0
3717,0.954367318,0,0.506510585,1,0.561853074,0,0.91543071,0,0.538966007,1
3718,0.58445813,0,0.95305028,1,0.534936602,0,0.792857143,0,0.98009546,1
3719,0.735385521,1,0.872930563,0,0.676149522,0,1,0,0.89673634,0
3722,0.886851123,1,0.83033931,1,0.736552258,1,0.577142857,0,0.88876611,1
3730,0.735385521,1,0.956600584,0,0.702659476,0,1,0,0.97252731,0
3731,0.810594799,0,0.959915501,0,0.761474838,0,0.704808714,0,0.964766529,0
3737,0.746711557,1,0.624063859,1,0.658550829,0,0.515714286,1,0.628146766,1
3739,0.970462259,1,0.547169361,1,0.807422135,0,0.982142857,1,0.50637475,1
3743,0.60507131,0,0.950628311,0,0.584932395,0,0.585714286,1,0.957455261,0
3744,0.942361858,0,0.577452783,0,0.518767322,1,0.662037312,0,0.527614911,0
3750,0.849357336,0,0.789293738,0,0.75713562,0,0.76121704,1,0.904536307,0
3752,0.949643033,0,0.737711154,0,0.594265489,1,0.531090581,0,0.715683881,0
3755,0.942083657,0,0.683581207,1,0.520720546,1,0.519063784,0,0.744518115,1
3756,0.924910754,0,0.971454103,0,0.671459727,0,0.649255952,0,0.98457437,0
3758,0.565768669,0,0.966666097,1,0.610115656,0,0.752908621,0,0.980477854,1
3761,0.887209427,1,0.811113664,0,0.58560272,0,0.546428571,1,0.776599446,0
3767,0.890851864,1,0.837465074,0,0.592998559,0,0.898214286,0,0.870280769,0
3768,0.742273901,1,0.676494015,1,0.635572243,1,0.582142857,0,0.7110822,1
3769,0.728207645,0,0.50355242,1,0.572087142,1,0.836206066,0,0.517613982,0
3772,0.735329023,1,0.996350461,1,0.997923002,1,0.853571429,0,0.999983005,1
3773,0.619886973,0,0.845998945,1,0.619688896,1,0.916705717,0,0.881499769,1
3774,0.860111747,0,0.858441658,0,0.765371791,0,0.783333333,0,0.855865788,0
3777,0.741882435,1,0.706874871,1,0.719397473,1,0.982142857,1,0.783019059,1
3779,0.74674793,1,0.868464604,0,0.716118846,0,0.65452381,0,0.930687219,0
3785,0.886171427,1,0.957433395,1,0.965143063,1,0.930952381,0,0.972194817,1
3790,0.607645982,0,0.6454818,1,0.666802524,0,0.896428571,1,0.572927755,1
3792,0.741070123,1,0.641659223,0,0.589252785,0,0.771428571,1,0.641917712,0
3797,0.571693088,0,0.702190697,1,0.74576378,0,0.728571429,0,0.766777506,1
3798,0.604508955,0,0.670577301,1,0.634347048,1,0.738095238,1,0.679521995,1
3802,0.753206761,1,0.71627247,0,0.64487722,0,0.530952381,1,0.736875735,0
3803,0.58306824,0,0.520192924,0,0.547871629,0,0.794047619,1,0.54800907,0
3805,0.564365092,1,0.826799981,1,0.634318173,0,0.928571429,0,0.865723071,1
3806,0.774402827,0,0.566034921,1,0.502266361,0,0.575748152,0,0.612376881,1
3807,0.752270638,1,0.532589839,1,0.575444939,1,0.964285714,1,0.590116231,1
3810,0.750415891,1,0.99048687,1,0.989269043,1,0.689285714,1,0.996002641,1
3811,0.896674568,0,0.740938227,0,0.629273595,0,0.585910608,0,0.773667164,0
3812,0.935696865,0,0.515542721,1,0.571571531,1,0.884003914,0,0.565178609,0
3815,0.819696247,0,0.505680812,0,0.581688899,0,0.973892479,0,0.62484612,1
3818,0.607645982,0,0.835001204,0,0.510612968,0,0.680033153,1,0.840565861,0
3821,0.743218841,1,0.673429523,1,0.610436079,1,0.514285714,1,0.72573596,1
3824,0.753887459,1,0.970031038,0,0.933322449,0,0.554761905,1,0.966238707,0
3826,0.86001994,0,0.989873787,0,0.712359105,0,0.835119048,1,0.994036022,0
3829,0.731590633,1,0.929497669,0,0.896576038,0,0.676190476,0,0.935092882,0
3830,0.750632909,0,0.903473325,1,0.547689598,0,0.628418523,0,0.910755805,1
3833,0.919534948,0,0.779389012,0,0.619410758,0,0.751904762,1,0.825933207,0
3834,0.951195441,0,0.629801979,1,0.530171908,0,0.66622816,0,0.598695165,1
3839,0.718337694,1,0.953362285,0,0.727274914,1,0.69702381,1,0.971084412,0
3840,0.724858726,1,0.528467639,0,0.55686843,1,0.747619048,1,0.589990776,0
3841,0.956741723,0,0.594474223,0,0.504292465,0,0.940535563,0,0.582278179,0
3842,0.928169883,0,0.514800987,0,0.688731363,0,0.887343369,0,0.565726062,0
3843,0.963532846,1,0.638090588,0,0.586013669,1,0.646428571,1,0.694791619,0
3852,0.575128928,1,0.734868218,0,0.853412977,0,0.953571429,0,0.783944743,0
3853,0.753655371,1,0.503124975,1,0.77210615,0,0.664285714,1,0.5,1
3856,0.731696807,1,0.740914353,0,0.653943938,1,0.926190476,1,0.617950097,0
3859,0.740104953,1,0.671098647,0,0.523387522,1,0.815238095,0,0.696375166,0
3860,0.560678346,1,0.867564392,1,0.566087808,0,0.714285714,0,0.852132545,1
3862,0.751074654,1,0.771722191,0,0.564231794,1,0.753571429,0,0.718985339,0
3867,0.887772446,0,0.628549714,0,0.523654598,1,0.991046561,0,0.680061446,0
3868,0.855945377,0,0.826657526,0,0.738295137,0,0.78,1,0.890274302,0
3869,0.970110445,1,0.668946435,1,0.897260642,1,0.801785714,0,0.670016178,1
3870,0.865250641,0,0.7665012,0,0.585988744,0,0.942857143,1,0.654479502,0
3871,0.907266854,0,0.599968066,1,0.702930851,1,0.551280258,0,0.677132125,1
3872,0.969638773,1,0.676734149,0,0.607692469,1,0.633928571,1,0.730608512,0
3876,0.910262483,0,0.809188903,1,0.698885645,1,0.732758397,0,0.835633553,1
3877,0.890959992,0,0.979143455,0,0.692157299,0,0.620672573,1,0.990163477,0
3880,0.932739234,0,0.65104949,0,0.653054265,0,0.98920579,0,0.721898193,0
3882,0.736040234,1,0.812732004,0,0.50622447,0,0.985714286,0,0.878490029,0
3885,0.561724145,1,0.93709113,1,0.602558726,0,0.832142857,0,0.960860717,1
3890,0.857820231,0,0.538001839,0,0.590414898,0,0.898760125,0,0.515428044,0
3893,0.747555217,1,0.703680239,0,0.717891275,0,0.694761905,0,0.666435397,0
3894,0.570366211,1,0.800161065,0,0.640794971,0,0.780952381,1,0.775541634,0
3896,0.780188181,0,0.970354716,0,0.680563042,0,0.776785714,1,0.984978883,0
3897,0.970462259,1,0.99910972,1,0.994814276,1,0.935119048,0,0.999999452,1
3898,0.750039973,1,0.781232832,0,0.631496441,1,0.707142857,0,0.695692522,0
3906,0.96980138,1,0.999158836,1,0.986124193,1,0.816666667,0,0.999999736,1
3907,0.887621813,1,0.824602226,1,0.722950503,0,0.935714286,1,0.834936125,1
3909,0.713952127,1,0.842036669,0,0.625590909,0,0.71547619,1,0.852021184,0
3911,0.934863468,0,0.599512984,1,0.574001457,1,0.919035382,0,0.648027276,1
3915,0.941211459,0,0.524054536,1,0.566224746,0,0.991218196,0,0.517769646,0
3916,0.788837588,0,0.540156504,0,0.679122042,0,0.93924014,0,0.505881624,1
3917,0.962529761,0,0.724964228,0,0.70513201,0,0.794629721,0,0.751643343,0
3918,0.742643113,1,0.97217674,1,0.878095578,1,0.518928571,1,0.987460834,1
3921,0.745557615,1,0.60526071,1,0.522510847,1,0.647619048,0,0.585407174,1
3922,0.648116306,0,0.82046658,0,0.668547387,1,0.710119048,1,0.84311829,0
3926,0.88129668,1,0.666620588,0,0.616033591,1,0.907142857,1,0.62222925,0
3927,0.583333885,1,0.724087038,0,0.809980817,0,0.833333333,0,0.732023832,0
3930,0.774261981,0,0.734369299,0,0.691629411,0,0.691864817,1,0.727398522,0
3931,0.937580431,0,0.521997934,0,0.549162833,1,0.872895842,0,0.534811532,1
3932,0.886128182,1,0.814840128,1,0.942167188,1,0.832142857,0,0.936501418,1
3934,0.738415284,1,0.64468716,0,0.5192144,1,0.804761905,0,0.660166894,0
3935,0.743693851,1,0.630546686,0,0.655917994,0,0.770238095,1,0.611640687,0
3936,0.747742354,1,0.835343772,0,0.81003246,0,0.944285714,1,0.867970804,0
3940,0.53965589,0,0.980665329,1,0.510531437,1,0.736428571,0,0.991480689,1
3941,0.742150078,1,0.750010127,0,0.52762558,0,0.735714286,0,0.733168884,0
3942,0.613406308,0,0.959054258,0,0.570566067,0,0.85952381,1,0.971152183,0
3945,0.7584731,0,0.860031153,0,0.777884318,0,0.716415675,1,0.89005515,0
3947,0.891298187,1,0.715480214,1,0.575803335,1,1,1,0.762021988,1
3948,0.887209427,1,0.507188413,1,0.928302248,0,0.857142857,1,0.577898137,1
3951,0.743501079,1,0.522288284,0,0.523036353,1,1,1,0.513173442,1
3953,0.96965699,1,0.999984711,1,0.999832403,1,0.551785714,0,1,1
3954,0.764126096,1,0.734474721,1,0.655660926,1,0.907142857,1,0.770881382,1
3956,0.891298187,1,0.7838214,1,0.518594973,0,1,1,0.780808595,1
3958,0.736484052,1,0.705346987,1,0.669410376,1,0.717857143,0,0.745467862,1
3959,0.725922067,0,0.862211968,0,0.570479188,1,0.840345129,0,0.909228008,0
3964,0.891298187,1,0.610029071,1,0.544578312,0,1,1,0.553154917,1
3966,0.558199067,1,0.957791734,0,0.921982204,0,0.508333333,0,0.944655545,0
3967,0.738067338,1,0.595687898,0,0.782291778,1,0.744047619,0,0.5,1
3968,0.739986627,1,0.858885686,0,0.715417538,0,0.960714286,1,0.90334312,0
3970,0.945979144,0,0.662343029,1,0.579071952,0,0.754208433,0,0.739535709,1
3974,0.941171552,0,0.684101363,0,0.590369907,0,0.916540402,0,0.629210029,0
3975,0.744497251,1,0.712746916,0,0.70792575,0,0.505952381,1,0.816990452,0
3979,0.893054708,0,0.676002865,1,0.521581447,1,0.519642372,0,0.651521435,1
3980,0.761210996,1,0.898389193,1,0.661202866,1,0.771428571,1,0.953848365,1
3982,0.949704442,0,0.866308864,0,0.556343516,1,0.838095238,1,0.907026043,0
3990,0.741831201,1,0.853337584,0,0.615350228,0,0.503571429,1,0.889813932,0
3993,0.865295076,0,0.692184398,1,0.506514198,1,0.825973637,0,0.742331902,1
3994,0.75231835,1,0.538316472,1,0.546615805,0,0.833333333,1,0.543024942,0
3998,0.57,1,0.978784991,1,0.740588598,1,0.507142857,0,0.982120118,1
4000,0.674739129,1,0.755674362,0,0.5791347,1,0.896428571,1,0.764916391,0
4002,0.737448566,1,0.698032452,0,0.702274986,0,0.554761905,1,0.684926266,0
4004,0.773230057,0,0.833619033,1,0.542899296,0,0.72324767,1,0.740009576,1
4007,0.856559237,0,0.558628218,0,0.569490048,0,0.656706819,0,0.558124237,0
4008,0.987340206,0,0.664286297,0,0.611014164,0,0.925537488,0,0.699402625,0
4017,0.751966104,1,0.573603538,0,0.508277757,1,0.576428571,1,0.546296511,0
4020,0.74704172,1,0.829847706,0,0.706142238,0,0.611904762,0,0.901126196,0
4021,0.970146155,1,0.99973272,1,0.9968194,1,0.913095238,0,0.999999963,1
4022,0.761936918,1,0.760587558,0,0.744828407,0,0.835714286,1,0.852246437,0
4026,0.60678752,0,0.608358736,0,0.656968848,0,0.526101816,1,0.69863615,0
4029,0.729475927,0,0.573058527,1,0.504804624,1,0.516797728,1,0.574763695,1
4031,0.765270269,0,0.945703208,0,0.592895743,1,0.612468093,0,0.96811908,0
4033,0.891298187,1,0.827682285,1,0.855825153,0,0.957142857,1,0.881060403,1
4041,0.764962966,0,0.695433489,0,0.508984728,1,0.65952381,0,0.693683845,0
4042,0.672007554,1,0.638386864,0,0.581733122,0,0.524702381,0,0.570879922,0
4044,0.959850846,0,0.670894756,0,0.53128309,1,0.648160137,0,0.688543468,0
4045,0.887692761,1,0.536915235,0,0.663556765,1,0.542857143,0,0.5,1
4047,0.613406308,0,0.740174191,0,0.632622719,0,0.520238095,1,0.710645061,0
4050,0.745641114,1,0.519867589,0,0.661123384,0,0.545238095,1,0.553774568,0
4051,0.851051975,0,0.673373125,0,0.608235303,1,0.548809524,0,0.747133706,0
4053,0.558220241,0,0.899749858,1,0.635193382,1,0.532142857,1,0.937752797,1
4055,0.600190495,0,0.970367309,1,0.539077174,0,0.731013289,0,0.983473244,1
4056,0.96965699,1,0.987511884,1,0.99333561,1,0.741666667,0,0.995089865,1
4060,0.728308276,1,0.923473273,0,0.510746696,0,0.607142857,0,0.945863344,0
4061,0.75663726,1,0.552708519,0,0.540027327,1,0.655952381,1,0.530759949,0
4062,0.742648182,1,0.73163292,0,0.64439257,0,0.671428571,0,0.795732368,0
4065,0.540905334,0,0.649550405,0,0.52010535,1,0.535238095,0,0.559515013,0
4067,0.890851864,1,0.550498586,0,0.780561714,1,0.851785714,0,0.576118486,0
4068,0.738535593,1,0.708556664,0,0.774880883,0,0.717857143,1,0.792376673,0
4070,0.570315676,1,0.585304698,0,0.545345,0,0.828571429,1,0.522392907,0
4075,0.749931372,1,0.710311727,1,0.600246066,0,0.7,0,0.5,1
4076,0.936399356,0,0.573072319,1,0.668563455,0,0.805662056,0,0.536788872,1
4085,0.677283581,1,0.722839371,0,0.511411459,0,0.870833333,1,0.691173961,0
4086,0.72822494,0,0.980847475,0,0.711298108,0,0.555288771,0,0.98867419,0
4093,0.854880346,0,0.553714827,1,0.547374615,1,0.54047619,1,0.659849246,1
4094,0.92944602,0,0.770399088,0,0.744438688,0,0.722399619,0,0.838989107,0
4099,0.751960561,1,0.952405052,0,0.970747201,0,0.669642857,1,0.954325413,0
4101,0.752359343,1,0.550978301,0,0.597907822,0,0.553571429,0,0.642795914,0
4102,0.740898001,1,0.890678354,0,0.763593736,0,0.557738095,1,0.874599685,0
4103,0.736102041,1,0.631807649,0,0.580962591,0,0.770833333,1,0.653513991,0
4104,0.756440181,1,0.763988568,0,0.552419087,0,0.714285714,0,0.803293458,0
4105,0.938868353,0,0.968437269,0,0.852064676,0,0.75963548,0,0.971377098,0
4109,0.700190261,0,0.621262456,0,0.658824594,0,0.554166667,1,0.542747852,0
4110,0.974245806,0,0.643850371,0,0.517700632,0,0.950896647,0,0.654249976,0
4112,0.613838036,0,0.734177213,1,0.514850643,0,0.706476359,1,0.767678142,1
4113,0.958559673,0,0.540957848,0,0.572649229,1,0.594512366,0,0.511840614,1
4114,0.673009993,0,0.785391845,1,0.810582363,1,0.985714286,1,0.775578166,1
4116,0.608668534,0,0.587280522,1,0.555102379,1,0.907390382,1,0.693956194,1
4118,0.756643145,1,0.651787215,1,0.869956797,1,0.913095238,0,0.784005875,1
4122,0.970668854,0,0.93818241,0,0.551473111,0,0.616049912,0,0.953638565,0
4123,0.963065468,0,0.730024879,0,0.653785157,1,0.839035835,0,0.772906052,0
4124,0.969978632,1,0.994785286,1,0.984568095,1,1,0,0.999985964,1
4125,0.966760648,0,0.523423478,0,0.666282497,0,0.821850626,0,0.531368358,0
4126,0.745242344,1,0.684137229,1,0.548289459,1,0.503571429,0,0.740077035,1
4127,0.767220654,1,0.712715821,0,0.638962526,0,0.746428571,1,0.57416184,0
4132,0.855841492,0,0.61954854,0,0.675081657,0,0.873809524,1,0.68308161,0
4134,0.796200278,0,0.959151638,0,0.871636118,0,0.604761905,1,0.984987194,0
4135,0.725068014,0,0.771090336,0,0.759938875,0,0.500490312,1,0.774971911,0
4137,0.969843554,1,0.506600623,1,0.855517482,1,0.691666667,0,0.521796201,1
4140,0.571100036,1,0.810035949,0,0.752564954,0,0.510714286,1,0.861189463,0
4143,0.69634202,0,0.603221999,1,0.630574068,0,0.602679956,0,0.652474977,1
4145,0.734549798,1,0.738915585,0,0.79270818,0,0.675595238,0,0.829650722,0
4146,0.90489091,0,0.781624039,1,0.801445023,1,0.56159302,1,0.766889024,1
4147,0.741070123,1,0.783533561,0,0.573364034,0,0.767857143,0,0.79550242,0
4150,0.613838036,0,0.964853634,1,0.541108886,0,0.956895332,0,0.986195967,1
4151,0.789793305,0,0.99795831,0,0.768762516,0,0.579761905,1,0.999078609,0
4152,0.932361644,0,0.510780709,1,0.552613893,1,0.885735632,0,0.573762633,1
4154,0.571505371,1,0.898975329,1,0.687924101,0,0.733809524,0,0.93823918,1
4158,0.583253353,0,0.893341181,1,0.681285399,1,0.647619048,1,0.923023545,1
4165,0.958839619,0,0.545047549,1,0.676750488,0,0.908397624,0,0.613901657,1
4166,0.870098435,0,0.576895313,1,0.586228179,1,0.562612245,0,0.61841558,1
4173,0.747638554,1,0.722045273,0,0.692612642,0,0.567857143,1,0.764833058,0
4174,0.528150724,0,0.740315968,0,0.576090787,1,0.69047619,1,0.684979724,0
4177,0.890417048,1,0.783436273,1,0.837478207,1,0.717857143,0,0.854474911,1
4178,0.60959358,0,0.508024761,1,0.534996378,1,0.951190476,1,0.546159474,1
4182,0.742643113,1,0.999151156,1,0.662046368,1,0.540952381,0,0.999999843,1
4186,0.736208665,1,0.97120881,0,0.91402999,0,0.733333333,0,0.970456711,0
4187,0.886656612,1,0.667647171,1,0.812153778,0,0.945238095,1,0.624597495,1
4188,0.942719937,0,0.647803255,0,0.531668055,1,0.924691038,0,0.700730603,0
4191,0.869331413,0,0.68827081,0,0.591631904,0,0.621117019,1,0.628449566,0
4194,0.756164468,1,0.760331528,0,0.572953539,1,0.513809524,0,0.737732315,0
4195,0.868628649,0,0.965524414,0,0.734440619,0,0.622619048,1,0.978638016,0
4196,0.969978632,1,0.991723476,1,0.978945899,1,1,0,0.996033046,1
4200,0.757480808,0,0.875467343,0,0.572076858,1,0.692857143,0,0.91662094,0
4202,0.604940521,0,0.96906502,1,0.607064947,0,0.823792436,0,0.98174,1
4204,0.564183685,1,0.516903976,0,0.542884413,0,0.919047619,1,0.523564494,1
4212,0.724532813,0,0.645706142,1,0.562381434,0,0.864316974,1,0.628240865,1
4213,0.756643145,1,0.902846703,1,0.977051516,1,0.953571429,0,0.948427355,1
4214,0.933145949,0,0.712869756,1,0.571104927,1,0.741370853,0,0.657298835,1
4215,0.926265053,0,0.761088913,0,0.557693134,1,0.679309395,0,0.795267643,0
4217,0.846148977,0,0.993485713,0,0.737887786,0,0.9,1,0.997409119,0
4220,0.970103313,1,0.570711107,0,0.830987518,1,0.592857143,0,0.687492248,0
4223,0.753873472,0,0.826547696,0,0.519677466,1,0.788146441,1,0.855533977,0
4226,0.929313177,0,0.988376142,0,0.828121053,0,0.562732426,1,0.99480602,0
4233,0.890851864,1,0.987066401,0,0.800877155,0,0.942857143,1,0.994117837,0
4236,0.766036648,0,0.527163743,0,0.60719922,0,0.558355773,0,0.594630394,1
4237,0.898249424,0,0.913504528,0,0.57438635,0,0.648776591,1,0.929986438,0
4241,0.568927602,1,0.519654374,0,0.557298015,1,0.641071429,1,0.582282153,0
4243,0.746900402,1,0.803646766,0,0.703923312,0,0.614285714,1,0.811157717,0
4249,0.887416128,1,0.763785655,1,0.615092482,1,0.867738095,0,0.803043608,1
4251,0.758861441,1,0.727842518,0,0.621306771,0,0.63452381,0,0.799811523,0
4253,0.904710442,0,0.509843986,1,0.610309813,1,0.950276943,0,0.5,1
4255,0.563756901,1,0.789312309,1,0.576196798,0,0.858928571,1,0.776410897,1
4256,0.965486654,0,0.635634675,0,0.557915627,0,0.985704758,0,0.585616028,0
4257,0.758074027,1,0.575122128,0,0.511308555,1,0.638095238,0,0.597585059,0
4258,0.917493112,0,0.925156143,0,0.670143263,0,0.717875324,0,0.950399164,0
4259,0.784604416,0,0.918312116,0,0.615013428,1,0.692261905,1,0.922204739,0
4264,0.758711466,1,0.622303815,0,0.605174533,0,0.868452381,1,0.639316716,0
4265,0.749620656,1,0.642662789,0,0.541434817,0,0.653571429,0,0.682744912,0
4266,0.608910291,0,0.949395425,0,0.61564496,0,0.771428571,1,0.958339867,0
4268,0.737683985,1,0.714269737,1,0.521350278,1,0.626190476,0,0.737169191,1
4269,0.606587459,0,0.540194843,0,0.648988673,0,0.551232873,1,0.641126077,0
4271,0.734542902,1,0.770564737,0,0.573989036,1,0.738095238,1,0.711114055,0
4273,0.60445223,0,0.704449462,1,0.576403815,0,0.591209157,0,0.746897008,1
4274,0.789213487,0,0.743810109,0,0.699794681,0,0.581547619,1,0.791159773,0
4277,0.736863972,1,0.840170853,0,0.719694245,0,0.588095238,0,0.849305972,0
4281,0.743557346,1,0.869480412,0,0.710612064,0,0.892857143,1,0.938543862,0
4287,0.941752269,0,0.522225112,1,0.538799488,0,0.959116613,0,0.5,1
4290,0.680192373,1,0.635413473,0,0.753782031,0,0.544047619,1,0.641649485,0
4293,0.602676398,0,0.65518749,1,0.520896169,1,0.917857143,1,0.687058352,1
4294,0.887692761,1,0.989134082,1,0.991464671,1,0.767857143,0,0.993990709,1
4295,0.7630145,1,0.735459762,0,0.591451321,1,0.844047619,1,0.762958264,0
4296,0.754638555,1,0.875628354,1,0.729565958,1,0.566785714,0,0.926731593,1
4297,0.890589692,1,0.889730767,1,0.911688758,1,0.9,0,0.910024046,1
4299,0.72674573,1,0.82094269,0,0.692953876,0,0.611904762,1,0.834940276,0
4300,0.891298187,1,0.583995411,0,0.622532961,1,1,1,0.615290678,0
4305,0.764113589,1,0.952980753,0,0.781974246,0,1,0,0.962473628,0
4309,0.72110711,1,0.664271514,0,0.677556825,0,0.730357143,1,0.783711236,0
4311,0.83418676,0,0.71861015,1,0.571253275,0,0.961473387,0,0.758558227,1
4314,0.596153002,1,0.712382215,0,0.62385589,0,0.660714286,1,0.651430053,0
4317,0.753087631,1,0.800450798,0,0.513188874,1,0.806547619,0,0.801241665,0
