index,probability_gcforest,label_gcforest,probability_logistic,label_logistic,probability_mlp,label_mlp,probability_random_forest,label_random_forest,probability_svm,label_svm
1260,0.681113919,0,0.610528751,1,0.563017379,1,0.848073924,0,0.740620299,1
1261,0.963652833,0,0.570085954,0,0.818579729,0,0.977500368,0,0.705946568,0
1262,0.871478101,1,0.696142129,0,0.57527974,1,0.957142857,1,0.690336687,0
1264,0.714522991,0,0.715154366,0,0.629908335,0,0.700917039,1,0.708876987,0
1265,0.941232366,0,0.548631374,0,0.66740888,1,0.895854116,0,0.557937962,0
1266,0.730757541,1,0.557817465,0,0.827210574,0,0.917857143,1,0.548007452,0
1267,0.886556105,0,0.872117212,1,0.731180659,0,0.897294372,0,0.872432849,1
1268,0.678933873,0,0.950665639,1,0.626908816,0,0.775,0,0.978197812,1
1270,0.501756401,0,0.726473201,0,0.537735948,0,0.648809524,1,0.666087315,0
1273,0.937544189,0,0.699070337,0,0.593633613,0,0.915465089,0,0.790728716,0
1276,0.899315716,1,0.773837384,1,0.750961986,1,0.866190476,1,0.741229418,1
1279,0.837498967,0,0.829102512,0,0.64686846,0,0.727380952,0,0.84655146,0
1281,0.952388224,0,0.534934602,0,0.886932712,0,0.798713144,0,0.638333774,0
1282,0.634085587,0,0.883013375,0,0.9194967,0,0.831904762,1,0.930265943,0
1287,0.572782657,1,0.721386142,0,0.735772403,0,0.879761905,1,0.748125053,0
1288,0.836820972,1,0.570685069,0,0.760876688,1,0.6375,1,0.525316583,0
1289,0.682686778,0,0.624687387,0,0.520417147,0,0.678571429,1,0.602939614,0
1290,0.708921996,0,0.817853561,1,0.591581653,1,0.81547619,0,0.795975999,1
1291,0.719451237,1,0.694263417,0,0.806584191,0,0.576190476,0,0.653278703,0
1293,0.725936896,0,0.666751322,0,0.549319478,0,0.808333333,1,0.72609965,0
1294,0.908745654,0,0.90668415,0,0.859044985,0,0.680952381,1,0.919492496,0
1296,0.903889711,0,0.850906075,0,0.692164252,0,0.561843016,0,0.915982072,0
1298,0.803411951,0,0.569482621,0,0.690700814,1,0.672995067,0,0.521990251,1
1299,0.879758413,0,0.554517134,0,0.887533335,0,0.747809867,0,0.737966834,0
1300,0.66934292,0,0.739625873,0,0.608388356,0,0.7375,0,0.753848907,0
1301,0.87447662,1,0.699464643,1,0.842661504,1,0.846428571,1,0.675686814,1
1304,0.756164612,0,0.949051291,0,0.830325846,0,0.868333333,1,0.964663846,0
1305,0.834049467,0,0.83315833,0,0.671108957,0,0.757352941,1,0.902696539,0
1306,0.601933883,1,0.581324887,0,0.950414369,1,0.835714286,0,0.559597976,1
1308,0.935651519,0,0.548172373,1,0.516543766,0,0.802501372,0,0.557083072,1
1309,0.82764882,1,0.648799249,0,0.526457935,0,0.642261905,0,0.84995571,0
1311,0.569943736,1,0.814485671,0,0.665911986,0,0.597619048,0,0.872849646,0
1312,0.691564384,0,0.644746272,0,0.841531525,0,0.756826312,0,0.652621492,0
1314,0.606644881,1,0.514528896,1,0.66311842,1,0.629047619,1,0.520274777,1
1315,0.724284982,0,0.56126451,1,0.500638361,0,0.695178137,0,0.531549298,0
1316,0.609565357,1,0.800944971,0,0.864595491,0,0.72202381,1,0.81324715,0
1317,0.801482713,1,0.868263468,1,0.719028477,1,0.553571429,0,0.940898433,1
1318,0.685767266,0,0.686895696,0,0.670174589,1,0.689641401,0,0.684688716,0
1319,0.792116603,0,0.75953832,0,0.629810131,1,0.776785714,1,0.822659864,0
1320,0.827687515,0,0.836370667,0,0.919843821,0,0.676549015,0,0.800158629,0
1321,0.711673245,0,0.665890994,1,0.56559114,1,0.885714286,0,0.760910167,1
1323,0.727885795,1,0.742987324,1,0.515375491,0,0.776190476,1,0.635250668,1
1328,0.675798183,1,0.758832921,0,0.886707185,0,0.703571429,1,0.69464294,0
1329,0.685882887,0,0.552718056,0,0.591028493,1,0.792857143,1,0.593551211,0
1330,0.934612114,0,0.860497175,0,0.625461448,1,0.941745118,0,0.910619336,0
1331,0.686698628,1,0.617298567,0,0.756223868,0,0.839285714,1,0.56795554,0
1333,0.640259921,1,0.856992582,0,0.572524864,1,0.805952381,1,0.923212897,0
1334,0.804819614,0,0.588272807,0,0.80182338,0,0.864285714,1,0.53786689,0
1336,0.711428944,0,0.717682219,0,0.59586694,0,0.718452381,1,0.770928759,0
1337,0.921260601,0,0.837182961,0,0.702567461,0,0.924192848,0,0.890039149,0
1338,0.736368198,1,0.55094756,0,0.800134979,0,0.914285714,1,0.543237976,1
1339,0.501735792,0,0.532360736,1,0.758467638,1,0.668814546,1,0.564888863,0
1340,0.817142384,0,0.853916094,0,0.815673451,0,0.642284862,0,0.846840128,0
1341,0.597909943,0,0.657128152,0,0.805201496,0,0.764285714,0,0.776381356,0
1343,0.587233022,1,0.555198801,0,0.896329807,0,0.557142857,0,0.508406898,1
1345,0.627674659,1,0.756631228,0,0.819060089,0,0.558333333,1,0.779271032,0
1348,0.888420878,0,0.764963741,1,0.644006191,1,0.6431543,0,0.777973854,1
1349,0.940468121,0,0.990230878,0,0.858010951,0,0.503170388,0,0.994919878,0
1350,0.858276666,1,0.906785867,0,0.672153398,0,0.58452381,0,0.943093362,0
1351,0.686296692,0,0.675659483,1,0.906854398,0,0.59253811,0,0.544946284,1
1352,0.685030288,0,0.940313491,0,0.873662423,0,0.817857143,1,0.945453125,0
1353,0.788926727,1,0.680870088,0,0.686965797,0,0.817857143,1,0.711805491,0
1354,0.66767094,1,0.689873862,0,0.767143412,1,0.92202381,0,0.720691435,0
1355,0.593096184,1,0.896065576,0,0.793127428,1,0.533333333,0,0.908685109,0
1356,0.686788252,0,0.545336867,0,0.810401946,1,0.69990154,0,0.598413168,0
1357,0.569943736,1,0.638854951,1,0.545220128,0,0.885714286,1,0.664710167,1
1358,0.597348288,1,0.638192904,1,0.766343384,0,0.514540595,0,0.604012471,1
1360,0.923846416,0,0.930442881,0,0.849612786,0,0.606453875,0,0.92748229,0
1361,0.834117764,1,0.661411844,1,0.58701601,1,0.756547619,1,0.669605329,1
1362,0.949883681,0,0.907160607,0,0.738674035,0,0.784030075,0,0.951508672,0
1364,0.921516426,0,0.560017131,0,0.819899437,0,0.794848355,0,0.50636438,1
1367,0.63670084,1,0.88162634,0,0.837227275,0,0.830357143,1,0.931464282,0
1370,0.913466976,0,0.663919306,0,0.550842586,1,0.76304454,0,0.577449306,0
1371,0.6413964,0,0.539368792,1,0.836212906,0,0.847619048,0,0.519750454,0
1372,0.938141725,1,0.808965018,1,0.831649309,1,0.896428571,1,0.872671448,1
1374,0.874740207,0,0.671643891,0,0.722323186,0,0.503560815,0,0.764602966,0
1375,0.691564384,0,0.836465158,0,0.71772433,0,0.541071429,1,0.791863375,0
1377,0.895952641,0,0.502482465,1,0.902632981,0,0.813847882,0,0.579964194,0
1378,0.934056438,0,0.515528507,0,0.940984445,0,0.987308775,0,0.635775194,0
1379,0.823968593,0,0.528908428,1,0.760345785,0,0.620365498,0,0.592017493,1
1382,0.651997093,1,0.789462687,0,0.949757987,0,0.807619048,0,0.90787427,0
1383,0.756363793,1,0.614045069,0,0.699017699,0,0.548809524,0,0.543284605,0
1384,0.839162439,0,0.758230454,0,0.6249661,0,0.702978032,0,0.81046469,0
1385,0.908745654,0,0.501187336,0,0.6146104,0,0.811309664,0,0.5,1
1388,0.695987732,0,0.596635621,1,0.686858835,0,0.534148523,0,0.518102186,1
1389,0.856831279,1,0.733870267,0,0.653660163,1,0.513095238,0,0.68823951,0
1391,0.726603242,0,0.710286592,0,0.873524095,0,0.681885272,0,0.735306959,0
1392,0.698801179,0,0.962877222,0,0.952132807,0,0.593452381,0,0.942938428,0
1398,0.653112282,1,0.531092701,1,0.947525838,1,0.770238095,0,0.555892742,1
1400,0.545806342,1,0.769427774,1,0.520922357,1,0.723728814,0,0.733516946,1
1402,0.520954942,1,0.866594602,0,0.846145581,0,0.741422288,0,0.921494104,0
1403,0.615992491,1,0.681649859,1,0.706657378,1,0.953571429,1,0.757078518,1
1406,0.687064611,0,0.880920432,0,0.952924001,0,0.791209321,0,0.912051518,0
1409,0.690720039,0,0.631603931,0,0.560263026,0,0.557676458,0,0.71794192,0
1410,0.875696177,0,0.529420823,1,0.721471979,1,0.710238095,1,0.572467641,1
1412,0.937010416,0,0.529446764,1,0.841550576,0,0.790680747,0,0.5,1
1413,0.552201213,1,0.789834976,1,0.682578269,1,0.837910391,0,0.780498045,1
1414,0.945968071,0,0.603936008,0,0.654670887,0,0.99238988,0,0.682307524,0
1416,0.714547239,0,0.827395446,0,0.546711282,0,0.655357143,1,0.895372999,0
1417,0.589450897,1,0.551651612,1,0.696695395,0,0.770216931,0,0.565775494,1
1418,0.928659624,0,0.835721868,0,0.684130484,1,0.6909766,0,0.8253366,0
1419,0.688466905,0,0.685977613,0,0.585669824,0,0.748214286,1,0.723092894,0
1420,0.856668978,0,0.565825977,1,0.566213826,0,0.536531014,1,0.535644494,0
1422,0.884481108,0,0.993017724,0,0.981314556,0,0.635119048,1,0.996648943,0
1425,0.874905471,0,0.70786162,1,0.622338574,0,0.519267891,1,0.75736342,1
1426,0.718410031,0,0.860916001,0,0.667701829,0,0.843452381,1,0.907204789,0
1427,0.914734163,0,0.921030478,0,0.831858909,0,0.668292764,0,0.939158321,0
1431,0.59338768,1,0.669447526,1,0.519258322,1,0.63452381,0,0.722636409,1
1433,0.926921624,0,0.784851472,0,0.849389137,0,0.883107361,0,0.794723321,0
1434,0.878536125,1,0.804969633,1,0.52804093,1,0.967857143,1,0.717267133,1
1435,0.901232216,1,0.613067485,1,0.55561113,1,0.960714286,1,0.730454566,1
1439,0.732241784,0,0.636342187,0,0.746521741,0,0.534915638,1,0.638048117,0
1441,0.705311331,0,0.708433357,1,0.790526964,0,0.990157612,0,0.779370677,1
1442,0.824901274,0,0.665490967,0,0.561113736,1,0.914609656,0,0.665701063,0
1444,0.895952641,0,0.52122318,0,0.693794317,0,0.976329277,0,0.638519645,0
1446,0.937951196,0,0.716963494,0,0.601703966,0,0.934788293,0,0.772861132,0
1451,0.532965443,0,0.764858685,0,0.982847068,0,0.914205004,0,0.888767307,0
1453,0.660768585,0,0.908570729,0,0.656629404,0,0.825108543,1,0.964862206,0
1454,0.628421036,1,0.964322856,0,0.936584735,0,0.619642857,1,0.962542905,0
1456,0.702459972,1,0.706165663,1,0.503096756,1,0.558333333,0,0.775106515,1
1459,0.512101958,1,0.798256517,0,0.606519631,0,0.908333333,1,0.84366756,0
1460,0.932275967,0,0.662864215,0,0.615785794,0,0.925604743,0,0.575416366,0
1461,0.839592587,0,0.544717207,0,0.556060708,0,0.722255373,0,0.587133248,0
1462,0.569943736,1,0.633555062,0,0.776587313,0,0.6179036,1,0.711332484,0
1463,0.962547452,0,0.93631047,0,0.960961352,0,0.817093838,0,0.966372753,0
1465,0.763174515,1,0.534182414,1,0.678122512,0,0.75,1,0.509065657,0
1468,0.676103879,1,0.543262306,0,0.879126627,1,0.921428571,0,0.522769664,0
1469,0.734754329,1,0.655290674,0,0.687795455,0,0.6,0,0.577026786,0
1470,0.886169313,0,0.574125645,0,0.733461417,0,0.942292676,0,0.653815485,0
1472,0.923684249,0,0.652536076,0,0.889171864,1,0.754829517,0,0.585987901,0
1477,0.83432417,0,0.955361909,0,0.850173929,0,0.896428571,1,0.968036215,0
1478,0.89597561,0,0.759930594,0,0.506463739,1,0.600998503,1,0.78484874,0
1479,0.834688575,1,0.617522152,0,0.738353154,1,0.847142857,0,0.830817901,0
1480,0.609729292,1,0.956647878,1,0.997972814,1,0.907142857,0,0.983200677,1
1481,0.790257376,1,0.942463327,1,0.983536897,1,0.607142857,0,0.972723797,1
1483,0.849606332,0,0.915596608,0,0.548065852,0,0.969321458,0,0.941468924,0
1484,0.681661052,0,0.564732196,0,0.804238887,1,0.582142857,0,0.538871363,1
1487,0.870058181,1,0.901748081,1,0.589227626,1,0.528571429,1,0.892607216,1
1488,0.724142089,0,0.626992828,1,0.811029615,0,0.63952381,0,0.557889827,1
1490,0.872063278,1,0.994603316,1,0.999847272,1,0.957142857,0,0.997095369,1
1491,0.520219545,0,0.831683807,0,0.903883572,0,0.788095238,0,0.884925146,0
1492,0.865898224,1,0.938197641,0,0.588153185,0,0.939285714,1,0.970539822,0
1493,0.943344787,0,0.543382703,0,0.713690727,0,0.809898464,0,0.5,1
1494,0.596760732,1,0.899011123,0,0.60427217,0,0.9,0,0.872020225,0
1495,0.612540865,1,0.831110999,0,0.977810971,1,0.882142857,0,0.863419144,0
1497,0.502253024,0,0.622119378,0,0.603400391,1,0.752823535,0,0.670075444,0
1499,0.899319259,1,0.934683754,1,0.998892484,1,0.95952381,0,0.961140274,1
1500,0.9308034,0,0.573203798,0,0.754872661,0,0.639302188,0,0.642752138,0
1502,0.886800037,0,0.525751036,0,0.689025364,0,0.544173557,0,0.506585834,1
1503,0.930656965,0,0.783232941,0,0.547525052,1,0.76275987,0,0.858674971,0
1505,0.944696869,0,0.594359493,1,0.659969037,0,0.864320057,0,0.624268917,1
1506,0.500880991,0,0.561055869,1,0.791403046,0,0.763148093,0,0.5,1
1507,0.73463901,0,0.933637031,0,0.705054896,0,0.893452381,1,0.904278511,0
1509,0.910349688,0,0.656038051,0,0.880656445,0,0.786592108,0,0.631195848,0
1510,0.711005728,0,0.528284822,0,0.708891474,1,0.6430677,0,0.531049506,0
1511,0.959874905,0,0.721337441,0,0.664582784,0,0.962694691,0,0.80326963,0
1513,0.728797516,0,0.730455641,0,0.918673669,0,0.817237086,0,0.736468193,0
1514,0.722855588,0,0.595639397,0,0.731662707,0,0.555184837,1,0.650343033,0
1515,0.588649834,1,0.557497335,0,0.760831289,0,0.707142857,0,0.532728497,0
1516,0.71086202,1,0.53334948,1,0.500666634,0,0.678095238,0,0.606504079,1
1518,0.937862697,0,0.603241215,1,0.636552699,1,0.856139548,0,0.664326324,1
1520,0.830550099,0,0.834379548,1,0.661098936,0,0.762677634,0,0.815041417,1
1522,0.898182693,1,0.901038218,1,0.99953912,1,0.607823129,0,0.959704627,1
1524,0.952275394,0,0.922737582,0,0.725328307,0,0.738222834,0,0.915422216,0
1529,0.950596135,0,0.617128259,0,0.51280849,1,0.962745821,0,0.575171118,0
1530,0.816109092,0,0.935489497,0,0.599386435,0,0.754209988,0,0.951842738,0
1531,0.691158007,0,0.667158451,0,0.789567339,0,0.930357143,1,0.55314112,0
1532,0.964241578,0,0.620875301,0,0.693050696,1,0.500473514,1,0.614266568,0
1533,0.805234817,1,0.765983978,1,0.586066876,0,0.793333333,1,0.641378998,1
1534,0.587984003,1,0.620860081,0,0.574716423,1,0.935714286,1,0.630775914,0
1535,0.680346,0,0.917164735,0,0.911070357,0,0.716428571,1,0.923100634,0
1537,0.889179591,0,0.50020618,1,0.828008833,0,0.929714099,0,0.540446166,0
1539,0.96403254,0,0.88709463,0,0.890363652,0,0.911661695,0,0.93320681,0
1542,0.910564021,0,0.521892989,1,0.746136429,0,0.675010613,1,0.513653139,1
1544,0.57112546,1,0.724355617,0,0.517347391,1,0.796428571,1,0.752965031,0
1547,0.791961142,1,0.609077238,0,0.669698984,1,0.808928571,1,0.517796179,0
1548,0.807607134,0,0.832261296,0,0.620739674,1,0.64327682,1,0.817861297,0
1549,0.563591912,0,0.964152475,1,0.530974396,0,0.720238095,0,0.983336996,1
1551,0.826137122,0,0.646887862,1,0.704212099,1,0.548747957,1,0.605298741,1
1555,0.59054524,0,0.578366504,0,0.660460647,1,0.674966429,0,0.524899849,0
1556,0.918893462,0,0.597741455,0,0.836074824,0,0.950289658,0,0.69036472,0
1558,0.874740207,0,0.574207806,0,0.702914143,1,0.653979443,0,0.623782363,0
1559,0.85129913,1,0.504903133,1,0.573689097,1,0.935714286,1,0.512051223,1
1560,0.764826056,1,0.722582211,0,0.60795865,1,0.508333333,0,0.734510518,0
1561,0.860440276,0,0.967243745,0,0.789234229,0,0.946428571,1,0.975191694,0
1564,0.647849769,1,0.707449999,1,0.875978782,1,0.546428571,1,0.736319716,1
1565,0.860145122,0,0.646736169,0,0.790582541,0,0.583923906,1,0.677521308,0
1566,0.898726121,0,0.764821886,1,0.803821819,0,0.833080483,0,0.689635992,1
1567,0.840518281,1,0.988060693,1,0.996684033,1,0.95,1,0.993731055,1
1568,0.803430661,1,0.613012092,1,0.639733529,0,0.873809524,0,0.663151294,1
1569,0.634623316,1,0.554276959,0,0.912817701,0,0.879761905,1,0.581227204,1
1570,0.696342743,0,0.884167994,1,0.63317543,0,0.57798388,0,0.901227497,1
1571,0.979248411,0,0.810909985,0,0.933022083,0,0.92190192,0,0.863523013,0
1573,0.848635229,0,0.63405536,0,0.82386402,1,0.888281738,0,0.623126261,0
1575,0.905097565,0,0.892522368,0,0.927482552,0,0.806687545,0,0.933723854,0
1583,0.848738547,1,0.711029024,1,0.648771611,0,0.95952381,1,0.641612162,1
1584,0.635961234,1,0.779483182,0,0.710515434,1,0.714285714,0,0.722291543,0
1586,0.960865477,0,0.700402938,0,0.564988865,0,0.977371995,0,0.669601765,0
1587,0.506841609,1,0.883266046,0,0.943893818,0,0.567240741,0,0.903316562,0
1589,0.612213071,1,0.979745095,1,0.999177646,1,0.732142857,0,0.991464954,1
1591,0.872541645,1,0.539345119,1,0.506557198,1,0.989285714,1,0.573439199,0
1592,0.74377124,1,0.576249676,1,0.75807016,0,0.632142857,0,0.597514439,1
1594,0.614757896,1,0.793121378,0,0.872175318,0,0.585119048,0,0.828790698,0
1596,0.872541645,1,0.741845787,0,0.565518352,1,0.507142857,0,0.821507961,0
1598,0.572888003,1,0.654783499,1,0.944163236,0,0.918214286,1,0.730465638,1
1600,0.710288133,0,0.533755656,0,0.932658025,0,0.985714286,0,0.543376314,0
1601,0.677399461,0,0.554679334,0,0.923157249,0,0.85547619,1,0.545209801,0
1602,0.930106919,0,0.679071951,1,0.745258257,1,0.624335653,1,0.717497687,1
1605,0.719794554,0,0.646765163,0,0.600382024,1,0.751190476,1,0.682351952,0
1607,0.715744448,1,0.927416536,0,0.715458247,0,0.827380952,1,0.9637571,0
1609,0.817244134,0,0.907656007,0,0.812284117,0,0.550157385,0,0.917979574,0
1610,0.811475422,0,0.959612078,0,0.683140946,0,0.855630244,0,0.980704225,0
1611,0.752600866,1,0.759389888,0,0.602811933,0,0.76297619,1,0.67986405,0
1614,0.696342743,0,0.502274773,0,0.536550215,0,0.927380952,1,0.560239163,0
1615,0.870320609,0,0.799684116,1,0.709522769,0,0.888750703,0,0.783820669,1
1616,0.854637178,1,0.611362381,1,0.539313913,1,0.528571429,1,0.658561005,1
1617,0.739370822,1,0.792628852,0,0.521200128,1,0.529761905,1,0.873826204,0
1620,0.711269162,0,0.942202422,0,0.904092996,0,0.547619048,0,0.947361234,0
1621,0.831352044,1,0.611645629,1,0.679788268,1,0.696428571,0,0.693797386,1
1622,0.743049199,1,0.685075705,1,0.53841302,0,0.857142857,1,0.730474879,1
1625,0.876879873,1,0.575949893,1,0.668155747,0,0.910714286,1,0.634468396,1
1626,0.513473991,1,0.514465834,1,0.717551227,1,0.602380952,1,0.59681965,0
1627,0.718485335,0,0.604002042,0,0.782353334,0,0.65370049,1,0.538895867,0
1628,0.83525032,1,0.639185541,0,0.74804415,1,0.785714286,1,0.709566323,0
1629,0.936729318,0,0.677669285,0,0.673978869,0,0.981418981,0,0.689372613,0
1633,0.533230153,0,0.720487326,0,0.503333925,0,0.783333333,1,0.796412514,0
1635,0.874037842,1,0.99873141,1,0.999995889,1,0.867857143,0,0.999999604,1
1642,0.743126543,1,0.567494494,1,0.799462983,1,0.857142857,1,0.526259618,1
1644,0.597637863,1,0.721835878,1,0.761115246,1,0.944047619,1,0.80069499,1
1646,0.826760553,0,0.76415091,0,0.722315329,0,0.756359527,1,0.753768463,0
1648,0.632897861,1,0.951026222,0,0.554520549,0,0.65547619,1,0.973691746,0
1649,0.846937387,1,0.540640099,0,0.77845917,0,0.539285714,0,0.527809033,0
1654,0.962148015,0,0.53442567,1,0.857669306,0,0.958604627,0,0.562388841,0
1655,0.822592475,0,0.501152953,1,0.796962269,1,0.824432526,0,0.557113826,1
1656,0.815271498,0,0.794119861,0,0.71150212,0,0.885207892,0,0.832998062,0
1657,0.685882887,0,0.944176391,0,0.65533977,0,0.889285714,1,0.954110063,0
1658,0.865786123,0,0.894024721,0,0.529494856,0,0.969117702,0,0.913567757,0
1659,0.846992898,0,0.567048989,0,0.892842065,0,0.717723128,0,0.571293878,0
1660,0.652546289,1,0.664141614,0,0.55647268,0,0.526785714,1,0.743869198,0
1661,0.563032929,1,0.792022089,0,0.866752477,0,0.511428571,0,0.772796588,0
1662,0.671102983,1,0.976256562,1,0.998551156,1,0.722619048,0,0.984489163,1
1663,0.698556087,1,0.706902713,1,0.683243725,0,0.541666667,0,0.768128326,1
1665,0.888965712,1,0.681665892,0,0.774303535,0,0.507142857,0,0.718892482,0
1666,0.786669073,1,0.971982989,1,0.546240558,1,0.526190476,0,0.977915534,1
1668,0.712346664,1,0.841294502,0,0.502355973,0,0.761904762,1,0.876422164,0
1669,0.934213462,0,0.99231562,0,0.98779953,0,0.894694617,0,0.993340261,0
1671,0.6723013,0,0.970279905,1,0.769781563,0,0.858928571,0,0.987824444,1
1672,0.638009692,1,0.80163479,0,0.936919059,0,0.593095238,0,0.797526289,0
1674,0.849582604,0,0.954778696,0,0.774612384,0,0.835119048,1,0.942619,0
1675,0.935013725,0,0.869174866,0,0.530221272,0,0.644387755,0,0.876990897,0
1676,0.612213071,1,0.927846239,1,0.99693079,1,0.882142857,0,0.960573979,1
1680,0.816972364,0,0.586311368,0,0.856380441,0,0.568353957,0,0.573704207,0
1681,0.64699808,1,0.601808903,1,0.528237867,1,0.835714286,1,0.538028506,1
1683,0.842735074,1,0.884971513,1,0.838548232,1,0.885714286,1,0.905670761,1
1684,0.795009973,1,0.995289381,1,0.712451605,0,0.625,0,0.999993711,1
1685,0.833522019,0,0.665969709,0,0.879658883,1,0.686640419,0,0.65222289,0
1686,0.742259654,1,0.853191002,1,0.974299527,1,0.782857143,0,0.7417386,1
1690,0.838103023,1,0.615314601,1,0.674699971,0,0.932142857,1,0.653754344,1
1691,0.696489171,0,0.648186826,1,0.843298272,1,0.614342979,1,0.645494129,1
1692,0.871251953,0,0.555973261,1,0.662862566,0,0.828571429,0,0.561077576,1
1693,0.88723464,0,0.505075912,0,0.697923181,1,0.753520408,1,0.577977848,1
1694,0.628584971,1,0.984827616,1,0.833652015,0,0.607142857,0,0.994770686,1
1695,0.872541645,1,0.935536452,0,0.724004185,0,0.925,1,0.952019659,0
1696,0.838718369,0,0.697762822,0,0.51705465,1,0.587172331,0,0.749245723,0
1697,0.854224662,1,0.868481659,1,0.521204655,0,0.63452381,0,0.911289103,1
1698,0.718410031,0,0.962561994,0,0.759777295,0,0.876785714,1,0.969368045,0
1700,0.915248928,0,0.712964922,0,0.747188102,0,0.854980509,0,0.743991739,0
1701,0.962148015,0,0.526785651,1,0.796373841,0,0.82008025,0,0.523271324,1
1702,0.938968376,0,0.748514473,0,0.82885006,0,0.793715165,0,0.821441905,0
1703,0.806500605,0,0.900350983,0,0.923802496,0,0.60607709,0,0.938540097,0
1704,0.83349556,0,0.507561511,1,0.731688874,0,0.613572636,0,0.527861046,0
1707,0.761445249,1,0.822022178,0,0.584345188,1,0.935714286,1,0.888820742,0
1709,0.903775175,0,0.533115724,0,0.512424803,1,0.923897702,0,0.537463918,1
1710,0.684262368,0,0.997150991,0,0.999227319,0,0.863095238,1,0.999188666,0
1712,0.821704678,1,0.622845,0,0.509023976,0,0.739285714,1,0.841168652,0
1713,0.828784786,0,0.818776442,0,0.948318018,0,0.757142857,1,0.699185259,0
1715,0.80595033,1,0.930567559,1,0.99701396,1,0.555952381,1,0.947876442,1
1719,0.81391179,1,0.96697364,1,0.573334399,1,0.518452381,1,0.973845686,1
1720,0.689867825,0,0.630226386,0,0.597517021,1,0.853571429,1,0.616343441,0
1721,0.953171919,0,0.654314192,0,0.586229054,0,0.877371994,0,0.698191258,0
1723,0.66767094,1,0.691273547,0,0.6349035,0,0.782142857,0,0.681934763,0
1724,0.654030661,1,0.520650314,1,0.558518747,1,0.896428571,1,0.557475395,1
1725,0.861648979,1,0.607890732,1,0.998281631,1,0.936904762,0,0.640678825,1
1726,0.798813399,1,0.943550812,0,0.82243619,0,0.502380952,0,0.97765875,0
1728,0.690720039,0,0.787475307,0,0.771314487,0,0.749592732,0,0.861079489,0
1732,0.568578269,1,0.564541722,0,0.749144816,0,0.607142857,1,0.533815922,0
1735,0.96082781,0,0.514992992,0,0.707886267,0,0.609747483,0,0.506062338,1
1736,0.782175295,1,0.67468352,1,0.899002107,1,0.910714286,0,0.722952991,1
1737,0.849604608,0,0.812224816,0,0.774796038,1,0.974298548,0,0.849057747,0
1738,0.932133136,0,0.561947052,0,0.576120938,1,0.823775405,0,0.572771261,0
1741,0.696521983,0,0.919597832,0,0.636753243,0,0.755454642,0,0.930961271,0
1744,0.642675198,0,0.920223454,0,0.798136055,0,0.651190476,1,0.943616269,0
1745,0.831162834,1,0.535161647,1,0.689691163,0,0.898809524,1,0.557282539,1
1748,0.976841397,1,0.616274757,1,0.703947445,1,0.921428571,1,0.648561973,1
1749,0.873361759,0,0.973628794,0,0.813398214,0,0.885714286,1,0.983676244,0
1752,0.956867369,0,0.683685207,0,0.540082009,1,0.850814269,0,0.657258625,0
1753,0.610505139,0,0.617518094,1,0.794588808,0,0.518112742,1,0.701054181,1
1755,0.835454376,0,0.732285472,1,0.68642413,0,0.821696869,0,0.711015388,1
1756,0.658286108,1,0.987250134,1,0.991509235,1,0.797619048,0,0.991699348,1
1757,0.937322187,0,0.662776076,0,0.73599898,0,0.876830454,0,0.799057336,0
1758,0.685778437,0,0.977254944,1,0.897664751,0,0.883928571,0,0.991628407,1
1759,0.712171622,0,0.839114977,1,0.915770636,0,0.901719577,0,0.908735316,1
1761,0.947537634,0,0.555715252,0,0.883862887,0,0.960712978,0,0.506758795,1
1764,0.690720039,0,0.86875738,0,0.956037486,0,0.832142857,0,0.93230122,0
1765,0.984098959,1,0.999990077,1,0.999996484,1,0.936904762,1,1,1
1766,0.882084059,1,0.793341066,1,0.999510839,1,0.971428571,0,0.819415677,1
1770,0.906686903,0,0.688684856,0,0.837226418,1,0.650308969,0,0.718924188,0
1771,0.847591134,0,0.92208463,0,0.762328581,0,0.956636731,0,0.955912584,0
1772,0.601476967,1,0.585775304,0,0.815008607,0,0.744047619,1,0.648317625,0
1773,0.90120579,0,0.883842864,0,0.841195703,0,0.575191321,0,0.890425114,0
1774,0.862131019,1,0.962032232,1,0.999379393,1,0.957142857,0,0.971234139,1
1776,0.815978506,0,0.703937816,0,0.624355437,1,0.741433727,0,0.764597908,0
1777,0.865898224,1,0.813690055,0,0.696976499,0,0.757142857,1,0.893496975,0
1780,0.729437514,0,0.911016429,1,0.951116687,0,0.866439909,0,0.957311052,1
1782,0.590261195,1,0.770007991,1,0.661721128,1,0.782738095,1,0.857531163,1
1783,0.692314884,0,0.565932013,0,0.582872135,1,0.671428571,0,0.525738275,0
1785,0.86916638,0,0.661416928,1,0.801376278,1,0.55286484,0,0.676126465,1
1787,0.97054389,0,0.625290602,0,0.746271422,0,0.920324033,0,0.63473435,0
1788,0.83432417,0,0.822746313,0,0.674141438,0,0.782142857,1,0.887432652,0
1789,0.92831255,0,0.551188984,0,0.684496019,0,0.972994369,0,0.608900432,0
1790,0.809989543,1,0.654568492,0,0.701458138,0,0.545238095,1,0.71949739,0
1793,0.742877925,1,0.765172519,0,0.625679687,1,0.651190476,1,0.761036557,0
1797,0.897881202,0,0.820984516,0,0.940819257,0,0.677327647,0,0.86464263,0
1798,0.825973646,1,0.76174129,1,0.522080895,1,0.995238095,1,0.880785541,1
