index,probability1,label1,probability2,label2,probability3,label3,probability4,label4,probability5,label5
1075,0.761099673,0,0.79323584,0,0.637498402,0,0.628205128,0,0.540683761,0
1076,0.958928571,0,0.962591991,0,0.772643405,0,0.943589744,0,0.692307692,0
1077,0.941666667,0,0.896045918,0,0.900154303,0,0.817948718,0,0.778589744,0
1078,0.936904762,0,0.831751701,0,0.839769795,0,0.892307692,0,0.636111111,0
1079,0.863095238,1,0.699880952,1,0.848254812,1,0.656410256,1,0.774145299,1
1080,0.521428571,1,0.754653486,0,0.506538462,0,0.564102564,1,0.614316239,0
1081,0.852380952,0,0.926512951,0,0.511366689,1,0.961538462,0,0.590811966,0
1082,0.722619048,0,0.764633459,0,0.80423106,0,0.751282051,0,0.887393162,0
1083,0.59279661,0,0.554141156,1,0.750854701,0,0.753846154,0,0.53965812,1
1084,0.717857143,0,0.941411565,0,0.6220581,0,0.782051282,0,0.841324786,0
1085,0.980952381,1,0.932755102,1,0.968376068,1,0.971794872,1,0.967735043,1
1086,0.928571429,0,0.835238095,0,0.79773522,0,0.897435897,0,0.76,0
1087,0.89984127,0,0.907392473,0,0.548226772,1,0.879487179,0,0.755128205,0
1088,0.941666667,1,0.970510204,1,0.50958486,1,0.956410256,1,0.982905983,1
1089,0.725,1,0.815442177,1,0.787179487,0,0.664102564,1,0.745726496,0
1090,0.705952381,0,0.590119048,1,0.719613999,0,0.766666667,1,0.76008547,0
1091,0.923214286,0,0.985119048,0,0.625953368,1,0.828205128,0,0.507692308,1
1092,0.783333333,1,0.729744898,1,0.557184684,0,0.846153846,1,0.646153846,0
1093,0.824735386,0,0.72926641,0,0.592108022,0,0.774358974,0,0.620811966,1
1094,0.948214286,1,0.843630952,1,0.552155954,1,0.841025641,1,0.970512821,1
1095,0.782275402,0,0.769594971,0,0.811700857,0,0.838461538,0,0.852777778,0
1096,0.548605442,0,0.535733043,1,0.514616256,1,0.651282051,1,0.686752137,1
1097,0.925,1,0.939880952,1,0.755118595,1,0.923076923,1,0.671837607,1
1098,0.764285714,1,0.913988095,1,0.553375498,1,0.797435897,0,0.989316239,1
1099,0.957142857,0,0.92422619,0,0.854050642,0,0.938461538,0,0.814316239,0
1100,0.602380952,1,0.533486787,1,0.755694909,1,0.771794872,0,0.738717949,1
1101,0.647619048,0,0.601312209,1,0.882528236,0,0.666666667,0,0.962820513,0
1102,0.553571429,0,0.614099884,0,0.557375203,1,0.946153846,0,0.643589744,1
1103,0.869047619,0,0.786720808,0,0.530269992,1,0.964102564,0,0.517948718,1
1104,0.876129944,0,0.868285314,0,0.807264957,0,0.805128205,0,0.907435897,0
1105,0.708333333,0,0.802661565,0,0.897350427,0,0.623076923,0,0.959615385,0
1106,0.737171162,0,0.760426159,0,0.845352146,0,0.507692308,1,0.562820513,0
1107,0.942857143,1,0.939098139,1,0.834120163,1,0.866666667,1,0.560683761,0
1108,0.780357143,0,0.580390992,1,0.537519635,0,0.912820513,0,0.565811966,0
1109,0.588095238,0,0.593180272,0,0.75315448,1,0.833333333,0,0.73974359,1
1110,0.59047619,0,0.601400317,0,0.582238023,0,0.776923077,0,0.703376068,1
1111,0.910119048,1,0.690118153,1,0.617496109,0,0.58974359,1,0.521581197,1
1112,0.752380952,0,0.687244898,0,0.735591968,0,0.51025641,0,0.776593407,0
1113,0.848214286,0,0.949668367,0,0.686402468,0,0.928205128,0,0.663461538,1
1114,0.85952381,1,0.88460034,1,0.854456654,1,0.743589744,1,0.794230769,1
1115,0.726785714,1,0.712548701,0,0.94017094,1,0.794871795,1,0.662393162,1
1116,0.864285714,1,0.875739796,1,0.969230769,1,0.861538462,1,0.818717949,1
1117,0.957142857,1,0.952559524,1,0.709431572,1,0.938461538,1,0.946153846,1
1118,0.89047619,0,0.731692177,0,0.574460302,0,0.794871795,0,0.820512821,0
1119,0.858928571,1,0.891171272,1,0.586992168,1,0.635897436,1,0.670299145,1
1120,0.897619048,1,0.824991497,1,0.797008547,1,0.833333333,1,0.854700855,1
1121,0.791666667,1,0.780966255,1,0.710357505,1,0.730769231,1,0.597863248,1
1122,0.63,0,0.70151485,0,0.537926131,0,0.787179487,0,0.560726496,1
1123,0.7,0,0.64812202,0,0.844933793,0,0.512820513,0,0.597649573,0
1124,0.696428571,1,0.667404244,1,0.808135991,1,0.594871795,1,0.623205128,1
1125,0.716666667,1,0.611369048,1,0.544590649,0,0.733333333,1,0.758376068,0
1126,0.743073593,0,0.798603571,0,0.576217679,1,0.805128205,0,0.505086849,1
1127,0.572857143,0,0.769879032,0,0.865883191,1,0.812820513,0,0.788034188,1
1128,0.948809524,1,0.953409864,1,0.513431013,1,0.979487179,1,0.962393162,1
1129,0.867380952,0,0.926904762,0,0.90965812,0,0.812820513,0,0.938034188,0
1130,0.660714286,0,0.763962585,0,0.524007787,0,0.651282051,1,0.980982906,0
1131,0.707142857,0,0.686857091,0,0.655314705,0,0.715384615,0,0.661324786,0
1132,0.798809524,1,0.807502501,1,0.730627442,1,0.915384615,1,0.579230769,1
1133,0.588095238,1,0.626603757,1,0.507399269,0,0.646153846,1,0.61,0
1134,0.858928571,1,0.850760278,1,0.737369112,1,0.874358974,1,0.613290598,1
1135,0.903571429,0,0.946772487,0,0.572441998,0,0.917948718,0,0.753846154,0
1136,0.640357143,0,0.668605056,0,0.739169386,0,0.651282051,1,0.615811966,0
1137,0.871071429,0,0.796066704,0,0.703757159,0,0.841025641,0,0.672692308,0
1138,0.90952381,0,0.955786565,0,0.687160098,0,0.953846154,0,0.794615385,0
1139,0.958333333,1,0.853881303,1,0.650993904,1,0.838461538,1,0.610042735,0
1140,0.875,0,0.772678571,0,0.805700483,0,0.815384615,0,0.53525641,0
1141,0.754761905,0,0.584693878,0,0.738598961,0,0.648717949,1,0.773333333,0
1142,0.960714286,0,0.804940476,0,0.828932325,0,0.928205128,0,0.705470085,0
1143,0.807142857,0,0.789745671,0,0.7075992,0,0.728205128,0,0.766153846,0
1144,0.536904762,0,0.807533678,0,0.718589744,0,0.505128205,0,0.689444444,0
1145,0.629250468,0,0.53501299,0,0.719478671,0,0.805128205,0,0.562777778,0
1146,0.928571429,1,0.907777778,1,0.754758327,1,0.794871795,1,0.979358974,1
1147,0.878571429,0,0.87710034,0,0.945512821,0,0.546153846,0,0.967094017,0
1148,0.785714286,1,0.705876194,1,0.695902351,1,0.582051282,1,0.738632479,1
1149,0.80952381,0,0.877083333,0,0.786294261,0,0.794871795,0,0.592948718,1
1150,0.75,0,0.825565476,0,0.513461538,1,0.738461538,0,0.828461538,0
1151,0.874404762,1,0.815595238,1,0.64482906,1,0.751282051,1,0.866239316,1
1152,0.847619048,1,0.680416667,1,0.790537097,1,0.651282051,1,0.788632479,1
1153,0.90317076,0,0.889786761,0,0.699004461,0,0.856410256,0,0.879700855,0
1154,0.791666667,1,0.771263463,1,0.53355508,0,0.805128205,1,0.669230769,1
1155,0.888095238,0,0.957738095,0,0.60871998,0,0.864102564,0,0.854957265,0
1156,0.889285714,0,0.879963667,0,0.522726299,0,0.743589744,0,0.652863248,0
1157,0.914285714,0,0.857440476,0,0.854225741,0,0.917948718,0,0.780769231,0
1158,0.739166667,0,0.709846939,0,0.602874246,0,0.674358974,0,0.931196581,0
1159,0.836904762,0,0.648740842,0,0.661434547,1,0.802564103,0,0.518376068,0
1160,0.754761905,0,0.838715766,0,0.567674004,0,0.553846154,0,0.808119658,0
1161,0.542215321,0,0.588244728,0,0.533985239,1,0.720512821,1,0.872649573,0
1162,0.758333333,0,0.730318878,0,0.511351496,1,0.884615385,0,0.554059829,0
1163,0.814285714,1,0.735195578,1,0.866752137,1,0.761538462,1,0.79525641,1
1164,0.932142857,0,0.96827381,0,0.536830497,0,0.838461538,0,0.994017094,0
1165,0.792857143,1,0.783154762,1,0.914529915,1,0.879487179,1,0.539957265,1
1166,0.679285714,0,0.682795743,0,0.671920771,0,0.530769231,0,0.786965812,0
1167,0.666666667,1,0.52514046,1,0.588754258,1,0.730769231,1,0.604059829,0
1168,0.946190476,0,0.967908163,0,0.826862746,0,0.935897436,0,0.802136752,0
1169,0.746819728,0,0.557422855,0,0.582643073,1,0.897435897,0,0.551068376,0
1170,0.706547619,1,0.82829932,1,0.544848193,1,0.753846154,1,0.544401709,0
1171,0.896428571,0,0.802865646,0,0.601880342,1,0.812820513,0,0.813583639,0
1172,0.732142857,1,0.664143296,1,0.500461725,1,0.574358974,0,0.58525641,1
1173,0.520238095,1,0.506752372,1,0.738626623,0,0.556410256,0,0.592948718,0
1174,0.654761905,1,0.501262755,1,0.72000127,1,0.651282051,1,0.525897436,0
1175,0.742857143,1,0.555,1,0.912820513,1,0.68974359,1,0.737564103,1
1176,0.646428571,0,0.521581633,0,0.712478459,0,0.533333333,0,0.62542735,0
1177,0.785714286,0,0.863649892,0,0.534264081,0,0.623076923,0,0.671025641,0
1178,0.55782967,1,0.633305925,0,0.506656139,1,0.556410256,0,0.51525641,0
1179,0.510714286,1,0.672256166,0,0.650863906,1,0.705128205,1,0.537905983,0
1180,0.833333333,1,0.89346301,1,0.508892422,0,0.702564103,1,0.614487179,1
1181,0.710191638,0,0.725559247,0,0.684520752,0,0.512820513,1,0.516709402,0
1182,0.876785714,0,0.835635965,0,0.509689392,0,0.907692308,0,0.525726496,1
1183,0.52797619,1,0.766415816,1,0.58696348,1,0.71025641,1,0.543589744,0
1184,0.935714286,0,0.86704932,0,0.684298734,0,0.933333333,0,0.52991453,0
1185,0.717334495,0,0.587391692,0,0.716512611,0,0.692307692,0,0.872222222,0
1186,0.660714286,0,0.758715332,0,0.832319998,0,0.661538462,0,0.650042735,0
1187,0.893452381,0,0.922440476,0,0.691581197,0,0.866666667,0,0.797264957,0
1188,0.795238095,0,0.637761797,0,0.866147402,0,0.741025641,0,0.853675214,0
1189,0.785714286,0,0.881964286,0,0.504579826,1,0.887179487,0,0.541239316,0
1190,0.525595238,1,0.578796026,1,0.517886911,0,0.512820513,0,0.535683761,1
1191,0.97835391,0,0.933798559,0,0.963537851,0,0.943589744,0,0.973504274,0
1192,0.985714286,1,0.953988095,1,0.647938288,1,0.928205128,1,0.824786325,1
1193,0.871428571,0,0.907738127,0,0.614026057,0,0.930769231,0,0.652136752,0
1194,0.935714286,1,0.852972712,1,0.728868167,1,0.694871795,1,0.691239316,1
1195,0.627261905,0,0.621918511,0,0.699713023,0,0.743589744,0,0.642521368,1
1196,0.664285714,1,0.668745748,1,0.621313715,0,0.676923077,1,0.642094017,1
1197,0.510714286,0,0.734761905,0,0.687606838,1,0.523076923,0,0.736495726,1
1198,0.858333333,0,0.643854375,1,0.511803869,0,0.543589744,0,0.870854701,0
1199,0.946428571,0,0.940892857,0,0.740491453,0,0.841025641,0,0.979487179,0
1200,0.94047619,0,0.921607143,0,0.660013103,0,0.838461538,0,0.683588365,0
1201,0.833928571,1,0.717250269,1,0.903476301,1,0.756410256,1,0.558547009,1
1202,0.957142857,1,0.933214286,1,0.716880342,1,0.920512821,1,0.982905983,1
1203,0.577564103,0,0.660835954,0,0.612635736,1,0.530769231,1,0.608333333,1
1204,0.790579185,0,0.827319932,0,0.76668046,0,0.792307692,0,0.577350427,0
1205,0.683333333,1,0.708855799,1,0.773951373,1,0.882051282,0,0.769358974,1
1206,0.864285714,1,0.858213786,1,0.774392075,0,0.758974359,1,0.644444444,0
1207,0.692857143,1,0.561139268,1,0.850150697,1,0.617948718,1,0.677350427,1
1208,0.850357143,0,0.769441392,0,0.663299488,0,0.874358974,0,0.683290598,0
1209,0.683333333,1,0.68638291,1,0.881088266,0,0.694871795,1,0.582478632,0
1210,0.694642857,1,0.726669678,1,0.652600019,1,0.584615385,1,0.637606838,1
1211,0.642857143,0,0.608630952,0,0.757264957,1,0.946153846,1,0.765598291,0
1212,0.95287415,0,0.914570106,0,0.626448295,0,0.887179487,0,0.564053724,0
1213,0.763095238,0,0.95379329,0,0.537217112,1,0.928205128,0,0.532863248,1
1214,0.942857143,1,0.819849475,1,0.663828794,0,0.776923077,1,0.563076923,1
1215,0.732636469,0,0.569477439,0,0.617417921,0,0.505128205,0,0.587179487,1
1216,0.711309524,1,0.707100108,1,0.565515231,1,0.717948718,1,0.631410256,0
1217,0.917857143,0,0.897857143,0,0.822222222,0,0.853846154,0,0.834017094,0
1218,0.913095238,1,0.792636054,1,0.737782357,1,0.671794872,1,0.540491453,1
1219,0.85,1,0.829713894,1,0.506907756,0,0.571794872,1,0.745128205,1
1220,0.885714286,0,0.968035714,0,0.958760684,0,0.830769231,0,0.975213675,0
1221,0.914285714,1,0.945382653,1,0.751180684,1,0.733333333,1,0.985470085,1
1222,0.522619048,0,0.546260629,0,0.504893976,0,0.687179487,1,0.619444444,0
1223,0.835714286,1,0.758975994,1,0.802702448,1,0.723076923,1,0.566923077,0
1224,0.9105573,0,0.883154762,0,0.991025641,0,0.725641026,0,0.993589744,0
1225,0.860952381,0,0.917559524,0,0.563247863,0,0.841025641,0,0.685769231,0
1226,0.596428571,0,0.64125,0,0.502564103,0,0.8,0,0.67008547,0
1227,0.50952381,1,0.563931877,1,0.567339215,0,0.623076923,0,0.707173382,0
1228,0.658333333,1,0.592465934,1,0.583730044,1,0.548717949,1,0.500854701,0
1229,0.825438252,0,0.839888859,0,0.757633136,0,0.764102564,0,0.827564103,0
1230,0.567261905,0,0.689583333,0,0.601068376,0,0.661538462,0,0.683632479,1
1231,0.91531746,0,0.745599993,0,0.925039883,0,0.835897436,0,0.872222222,0
1232,0.964285714,0,0.930956246,0,0.766847267,0,0.879487179,0,0.758937729,0
1233,0.764880952,1,0.789570599,1,0.596484072,1,0.948717949,1,0.50491453,1
1234,0.808333333,0,0.654681122,0,0.729134398,0,0.574358974,0,0.766880342,0
1235,0.782142857,1,0.625782313,1,0.762750935,1,0.884615385,1,0.701709402,1
1236,0.933928571,0,0.930654762,0,0.850647051,0,0.9,0,0.777350427,0
1237,0.864285714,1,0.734269522,1,0.667909996,1,0.894871795,1,0.523717949,0
1238,0.605952381,1,0.502113095,1,0.763415188,1,0.543589744,1,0.555982906,1
1239,0.738477633,0,0.713103868,0,0.748891455,0,0.820512821,0,0.516794872,1
1240,0.670833333,1,0.570024943,1,0.694943424,1,0.666666667,1,0.607435897,0
1241,0.90232042,0,0.873214286,0,0.743465674,0,0.815384615,0,0.91991453,0
1242,0.930952381,1,0.958035714,1,0.524457093,0,0.733333333,1,0.585299145,1
1243,0.592857143,1,0.590357143,1,0.656649607,1,0.541025641,0,0.702008547,1
1244,0.810714286,1,0.710620748,1,0.634783415,1,0.733333333,1,0.532564103,1
1245,0.813095238,0,0.790982143,0,0.74129982,0,0.779487179,0,0.742521368,0
1246,0.856428571,0,0.977678571,0,0.95,0,0.702564103,0,0.997435897,0
1247,0.85,0,0.912786797,0,0.689642805,1,0.9,0,0.58534188,0
1248,0.626785714,1,0.757001944,1,0.607287555,1,0.612820513,1,0.75491453,1
1249,0.992857143,1,0.988095238,1,0.723639415,1,0.928205128,1,0.987179487,1
1250,0.618928571,1,0.648552913,0,0.692996705,1,0.705128205,1,0.506581197,0
1251,0.628571429,0,0.622898199,0,0.647318461,1,0.692307692,0,0.755555556,1
1252,0.813095238,0,0.763988095,0,0.666152281,0,0.71025641,0,0.533119658,1
1253,0.6,1,0.841666667,1,0.849415033,0,0.771794872,1,0.756452991,0
1254,0.821428571,1,0.777202381,1,0.672054272,1,0.71025641,1,0.535683761,0
1255,0.919047619,0,0.890147059,0,0.55285284,0,0.784615385,0,0.717264957,0
1256,0.778571429,0,0.623061224,1,0.511021079,1,0.538461538,0,0.65491453,0
1257,0.76547619,0,0.802608225,0,0.500075781,0,0.720512821,0,0.515213675,1
1258,0.846428571,1,0.801609934,1,0.774223177,1,0.638461538,1,0.533119658,1
1259,0.825595238,0,0.68389881,0,0.554611084,0,0.797435897,0,0.72517094,1
1260,0.960714286,0,0.965952381,0,0.797017296,0,0.879487179,0,0.803205128,0
1261,0.860092529,0,0.821796244,0,0.649357744,0,0.712820513,0,0.542008547,1
1262,0.967857143,1,0.911215486,1,0.827048432,1,0.938461538,1,0.637777778,1
1263,0.733333333,0,0.562976659,0,0.769663024,0,0.535897436,1,0.811965812,0
1264,0.838095238,1,0.786709957,1,0.509798887,0,0.617948718,1,0.726282051,1
1265,0.722996767,0,0.771042796,0,0.546277121,0,0.815384615,0,0.589957265,1
1266,0.894047619,1,0.759370748,1,0.517489318,0,0.738461538,1,0.541880342,1
1267,0.95,0,0.939464286,0,0.777016357,0,0.974358974,0,0.847735043,0
1268,0.841836735,0,0.929940476,0,0.556660316,1,0.958974359,0,0.543162393,1
1269,0.941666667,1,0.894345238,1,0.906837607,1,0.882051282,1,0.982692308,1
1270,0.632261905,1,0.663571429,1,0.686812316,0,0.779487179,1,0.520940171,0
1271,0.824404762,1,0.806068427,1,0.579285436,1,0.653846154,1,0.709188034,1
1272,0.678201715,0,0.642089517,0,0.524176185,0,0.597435897,0,0.722521368,0
1273,0.730714286,0,0.894103025,0,0.800471898,0,0.764102564,0,0.506452991,1
1274,0.896428571,0,0.808239796,0,0.624944491,0,0.807692308,0,0.799358974,0
1275,0.941666667,0,0.800731293,0,0.575021839,0,0.825641026,0,0.817094017,0
1276,0.71547619,1,0.519970238,1,0.739655694,1,0.907692308,1,0.822649573,0
1277,0.65047619,1,0.576426079,1,0.804700855,1,0.712820513,1,0.528632479,0
1278,0.927380952,0,0.920553494,0,0.623781332,0,0.805128205,0,0.997435897,0
1279,0.614285714,1,0.557021245,0,0.521269618,0,0.502564103,0,0.55,1
1280,0.689880952,0,0.607122433,0,0.772197253,0,0.571794872,0,0.735470085,0
1281,0.728510896,0,0.726479592,0,0.700490326,0,0.833333333,0,0.788675214,1
1282,0.879761905,1,0.829212018,1,0.974358974,1,0.902564103,1,0.78482906,1
1283,0.797738095,0,0.726479592,0,0.71770406,0,0.7,0,0.777350427,0
1284,0.895238095,0,0.929583333,0,0.667981331,0,0.894871795,0,0.834487179,0
1285,0.877874564,0,0.812423469,0,0.812022453,0,0.692307692,0,0.665299145,0
1286,0.902380952,0,0.915603741,0,0.580030682,0,0.958974359,0,0.616880342,0
1287,0.985714286,1,0.958869048,1,0.816452991,1,0.976923077,1,0.871581197,1
1288,0.542857143,1,0.618307823,1,0.751700499,1,0.617948718,1,0.556623932,0
1289,0.725086266,1,0.722609127,1,0.644046757,0,0.651282051,1,0.593589744,0
1290,0.808333333,0,0.864770408,0,0.789050235,0,0.78974359,0,0.731452991,0
1291,0.619047619,1,0.542420977,1,0.652931241,1,0.735897436,0,0.553333333,1
1292,0.81,0,0.966964286,0,0.987179487,0,0.78974359,0,0.997435897,0
1293,0.947619048,1,0.892459273,1,0.708760684,1,0.964102564,1,0.568162393,1
1294,0.579285714,1,0.510654762,0,0.577873005,1,0.725641026,1,0.789529915,0
1295,0.835714286,0,0.953482143,0,0.556727836,1,0.774358974,0,0.634401709,0
1296,0.50952381,1,0.54735861,0,0.501946542,1,0.648717949,0,0.523076923,1
1297,0.871428571,1,0.917168367,1,0.511171873,1,0.707692308,1,0.893376068,1
1298,0.564250079,0,0.711237061,0,0.679085627,1,0.587179487,0,0.573931624,1
1299,0.552380952,0,0.684959029,1,0.710461094,0,0.582051282,0,0.915384615,0
1300,0.688095238,1,0.787797963,1,0.589001243,1,0.505128205,0,0.682478632,1
1301,0.678571429,1,0.723605442,1,0.540349169,1,0.615384615,0,0.61474359,1
1302,0.848881536,0,0.848921705,0,0.533198674,1,0.853846154,0,0.804273504,0
1303,0.8,1,0.796505275,1,0.608333333,1,0.807692308,1,0.880042735,1
1304,0.889285714,1,0.860654762,1,0.815855651,1,0.825641026,1,0.775683761,1
1305,0.894047619,1,0.830595238,1,0.535550904,1,0.9,1,0.746367521,1
1306,0.836904762,0,0.734387755,0,0.620937927,1,0.571794872,0,0.890726496,0
1307,0.721368039,0,0.674926304,0,0.852323718,0,0.871794872,0,0.757948718,0
1308,0.685491071,0,0.648305237,0,0.782404248,0,0.58974359,0,0.758974359,0
1309,0.74047619,0,0.782857143,0,0.519832347,0,0.787179487,0,0.808119658,0
1310,0.907142857,0,0.952619048,0,0.853420193,0,0.841025641,0,0.976923077,0
1311,0.658928571,1,0.679082692,1,0.529907196,1,0.792307692,1,0.728205128,1
1312,0.655952381,0,0.5527099,0,0.808274713,0,0.507692308,1,0.552136752,0
1313,0.828571429,0,0.884810606,0,0.594838937,1,0.81025641,0,0.651367521,0
1314,0.572142857,1,0.617117347,1,0.592021222,0,0.658974359,1,0.502820513,1
1315,0.503571429,0,0.608868022,1,0.788115142,0,0.605128205,1,0.814102564,0
1316,0.610714286,1,0.509234694,1,0.589316239,1,0.607692308,1,0.716752137,1
1317,0.541428571,1,0.58823271,1,0.555103785,1,0.592307692,1,0.537051282,1
1318,0.703571429,0,0.875595238,0,0.656684411,1,0.730769231,0,0.75,1
1319,0.879761905,1,0.77502551,1,0.754558405,1,0.907692308,1,0.692521368,1
1320,0.619642857,1,0.52172619,1,0.507877306,0,0.884615385,1,0.599786325,0
1321,0.863095238,0,0.906386054,0,0.560917511,1,0.925641026,0,0.623760684,0
1322,0.627426897,0,0.813809133,0,0.628294881,1,0.658974359,0,0.594017094,0
1323,0.74047619,1,0.694421769,1,0.544239797,1,0.694871795,1,0.631495726,0
1324,0.985714286,1,0.985297619,1,0.765739161,1,0.833333333,1,0.994871795,1
1325,0.68452381,0,0.770654762,0,0.691499249,0,0.723076923,0,0.670726496,1
1326,0.824939467,0,0.741522403,0,0.691613248,1,0.735897436,0,0.519230769,0
1327,0.764561808,0,0.861750952,0,0.562271806,0,0.776923077,0,0.623931624,0
1328,0.733928571,1,0.58952381,1,0.85491453,1,0.761538462,1,0.603846154,1
1329,0.985714286,1,0.936011905,1,0.652908505,1,0.946153846,1,0.523076923,1
1330,0.827380952,0,0.945880284,0,0.698297345,1,0.948717949,0,0.560042735,1
1331,0.736309524,1,0.876868132,1,0.59639072,1,0.815384615,1,0.535554177,0
1332,0.873809524,1,0.871292517,1,0.778143291,1,0.853846154,1,0.673504274,1
1333,1,1,0.990952381,1,0.562079045,1,0.907692308,1,0.740982906,1
1334,0.782142857,1,0.674880516,1,0.685299156,0,0.753846154,1,0.713502895,0
1335,0.892380952,1,0.84918129,1,0.582346431,1,0.658974359,1,0.897435897,1
1336,0.916071429,1,0.944345238,1,0.623077419,1,0.607692308,1,0.808730159,1
1337,0.847619048,0,0.871811224,0,0.506166904,0,0.951282051,0,0.581623932,0
1338,0.921428571,1,0.791514724,1,0.578918149,1,0.671794872,1,0.627350427,1
1339,0.552380952,1,0.509163575,0,0.517397566,0,0.584615385,1,0.557094017,0
1340,0.503571429,0,0.503543502,0,0.705657785,1,0.643589744,1,0.648504274,1
1341,0.718333333,0,0.675900974,0,0.760814423,0,0.525641026,1,0.886965812,0
1342,0.70547976,0,0.608257289,0,0.821280757,0,0.730769231,0,0.544188034,0
1343,0.507142857,0,0.832664066,1,0.518132975,0,0.733333333,1,0.716239316,1
1344,0.930595238,0,0.949107143,0,0.963247863,0,0.897435897,0,0.981196581,0
1345,0.628571429,1,0.744921057,1,0.595595418,0,0.579487179,1,0.669487179,1
1346,0.9,1,0.889838435,1,0.891645055,1,0.946153846,1,0.781666667,1
1347,0.641327169,0,0.572112353,0,0.533303785,0,0.715384615,0,0.68034188,1
1348,0.591507937,0,0.525279503,1,0.581708049,0,0.548717949,0,0.501282051,0
1349,0.687142857,1,0.722536848,1,0.702034188,1,0.569230769,0,0.778717949,1
1350,0.667857143,0,0.646785714,0,0.784603175,0,0.797435897,0,0.615384615,0
1351,0.616509681,0,0.614791667,1,0.607956323,1,0.505128205,1,0.598931624,1
1352,0.848214286,1,0.824940476,1,0.890197238,1,0.769230769,1,0.744059829,1
1353,0.786904762,1,0.867193377,1,0.788247863,1,0.764102564,1,0.742564103,1
1354,0.942857143,0,0.851130952,0,0.749686841,0,0.869230769,0,0.968589744,0
1355,0.539761905,0,0.617916667,0,0.857351556,1,0.505128205,1,0.510042735,1
1356,0.7625,0,0.626876388,0,0.621442065,0,0.825641026,0,0.607905983,0
1357,0.801904762,1,0.684144158,1,0.681888537,0,0.543589744,1,0.606494348,0
1358,0.508333333,0,0.508024021,0,0.563180992,0,0.764102564,1,0.722051282,0
1359,0.59047619,0,0.762721526,0,0.524322398,1,0.656410256,0,0.791282051,0
1360,0.692857143,1,0.605081587,1,0.608516484,1,0.666666667,1,0.786752137,1
1361,0.653571429,1,0.656825397,0,0.672786537,0,0.715384615,1,0.697606838,0
1362,0.738253968,1,0.706529625,1,0.562372288,1,0.687179487,1,0.646153846,1
1363,0.774404762,0,0.836964286,0,0.509360642,1,0.746153846,0,0.618931624,1
1364,0.523809524,0,0.646499962,1,0.557385218,1,0.602564103,1,0.507777778,1
1365,0.714642857,0,0.807797619,0,0.552478632,0,0.797435897,0,0.690598291,0
1366,0.928571429,0,0.950119048,0,0.686285798,0,0.966666667,0,0.868559219,0
1367,0.921428571,1,0.918809524,1,0.618577292,0,0.928205128,1,0.849145299,1
1368,0.942857143,1,0.90422619,1,0.829713412,1,0.730769231,1,0.938461538,1
1369,0.661904762,1,0.591630166,1,0.548347145,1,0.607692308,0,0.548504274,1
1370,0.743888889,0,0.66474197,0,0.842433451,0,0.523076923,0,0.836538462,0
1371,0.821428571,0,0.64420177,0,0.859922154,0,0.556410256,1,0.773504274,0
1372,0.633333333,1,0.703158056,1,0.824391314,1,0.566666667,0,0.647863248,1
1373,0.786904762,1,0.811122449,1,0.628511377,1,0.576923077,1,0.963461538,1
1374,0.635714286,1,0.815357143,1,0.871747621,0,0.530769231,0,0.926068376,0
1375,0.617857143,1,0.767174254,1,0.613225069,0,0.774358974,1,0.513461538,1
1376,0.89702381,1,0.533239796,1,0.809239557,1,0.905128205,1,0.770512821,1
1377,0.605357143,0,0.75616309,0,0.874663904,0,0.5,0,0.563034188,1
1378,0.939718794,0,0.837464088,0,0.903486537,0,0.812820513,0,0.752136752,0
1379,0.605357143,0,0.614614665,0,0.792520813,0,0.658974359,1,0.874358974,0
1380,0.72202381,0,0.699877407,0,0.605942855,0,0.68974359,0,0.575384615,0
1381,0.854761905,1,0.674863946,1,0.834929182,1,0.584615385,1,0.962393162,1
1382,0.627380952,0,0.691488095,0,0.650854701,0,0.68974359,0,0.688034188,0
1383,0.537857143,0,0.50917517,1,0.516153846,0,0.576923077,1,0.811452991,0
1384,0.583333333,0,0.683087225,0,0.665768906,0,0.661538462,0,0.846153846,0
1385,0.704761905,0,0.61782701,0,0.526431215,0,0.628205128,1,0.910811966,0
1386,0.835714286,1,0.633621554,1,0.532225868,1,0.892307692,1,0.544615385,1
1387,0.85,0,0.730059524,0,0.886581197,0,0.569230769,0,0.983333333,0
1388,0.51306087,0,0.641244436,0,0.524336559,1,0.635897436,0,0.554273504,1
1389,0.596428571,0,0.704413265,1,0.5230622,0,0.538461538,1,0.722307692,0
1390,0.680952381,0,0.726003401,0,0.798487913,0,0.715384615,0,0.841025641,0
1391,0.509030197,1,0.619925727,1,0.513289859,1,0.707692308,1,0.54465812,0
1392,0.7625,1,0.553865915,1,0.832381751,1,0.743589744,1,0.52008547,0
1393,0.954761905,0,0.958571429,0,0.669327779,0,0.925641026,0,0.975213675,0
1394,0.677380952,0,0.610297619,0,0.814102564,0,0.556410256,0,0.727350427,0
1395,0.625,0,0.658715107,0,0.518304974,0,0.520512821,0,0.626709402,0
1396,0.719047619,1,0.841282772,1,0.680025861,0,0.630769231,1,0.565470085,1
1397,0.75952381,0,0.855183384,0,0.537559265,0,0.625641026,0,0.510042735,1
1398,0.741666667,0,0.686428571,0,0.646421181,0,0.669230769,0,0.68474359,0
1399,0.960714286,1,0.971743197,1,0.899786325,1,0.979487179,1,0.981623932,1
1400,0.721428571,0,0.548449087,0,0.968697387,0,0.679487179,0,0.800811966,0
