index,probability_gcforest,label_gcforest,probability_logistic,label_logistic,probability_mlp,label_mlp,probability_random_forest,label_random_forest,probability_svm,label_svm
3450,0.771709521,1,0.579169552,1,0.989739619,0,0.517857143,1,0.549130178,1
3451,0.626666524,0,0.739669384,0,0.999998688,0,0.892857143,0,0.745639699,0
3452,0.918346628,0,0.576591945,0,0.865287549,1,0.798809524,0,0.566658831,0
3453,0.870969069,0,0.523126891,0,0.621864915,1,0.833928571,0,0.528701277,1
3454,0.890935799,1,0.577807874,1,0.524039962,1,0.652142857,1,0.612725681,1
3455,0.818445673,0,0.53425803,1,0.910301501,0,0.643344156,0,0.505068441,1
3456,0.887241671,1,0.599028408,0,0.514364678,1,0.782738095,1,0.594024861,0
3457,0.893399537,1,0.514310733,1,0.9729578,0,0.786904762,0,0.517206702,1
3458,0.705441661,0,0.577425536,0,0.943830721,0,0.920238095,0,0.641194365,0
3459,0.743817909,1,0.538381314,0,0.980593859,0,0.766071429,1,0.511208902,1
3460,0.951888169,0,0.614098765,0,0.999727661,0,0.939225182,0,0.636812111,0
3461,0.753647087,0,0.578635733,0,0.669789121,0,0.539880952,1,0.605109587,0
3462,0.838358402,1,0.517769716,1,0.987108032,1,0.551071429,0,0.53076743,1
3463,0.637329523,0,0.506294329,1,0.935571277,0,0.648650794,0,0.511006118,1
3464,0.630181261,1,0.578512552,1,0.972688362,0,0.6375,1,0.553883624,1
3465,0.625285007,0,0.530452304,0,0.836250072,0,0.535714286,1,0.561539129,0
3466,0.857432494,1,0.57185736,0,0.997291151,0,0.907142857,1,0.655687904,0
3467,0.742720961,1,0.55774307,1,0.895541657,1,0.664285714,1,0.546436662,1
3468,0.692222864,1,0.586567556,1,0.947230699,1,0.907142857,1,0.557762088,1
3469,0.711532453,1,0.761437366,0,0.981350488,0,0.904761905,1,0.785669087,0
3470,0.916944678,0,0.581564476,0,0.889237928,0,0.957142857,0,0.60725459,0
3471,0.920748521,1,0.607460312,1,0.711950849,1,0.846428571,0,0.614235522,1
3472,0.700913568,0,0.573821024,0,0.824703387,0,0.845081109,0,0.574973992,0
3473,0.855524472,0,0.674649696,0,0.881798183,1,0.803571429,0,0.725158124,0
3474,0.983465825,0,0.670827146,0,0.962543195,1,0.964285714,0,0.699788495,0
3475,0.71595446,1,0.622425478,0,0.950630031,0,0.748809524,1,0.593826108,0
3476,0.879394344,1,0.522127979,1,0.800931905,0,0.805952381,1,0.5,1
3477,0.603167649,1,0.551234566,1,0.865637707,0,0.527380952,0,0.52600156,1
3478,0.790753449,0,0.746360118,0,0.999998812,0,0.75,0,0.767430979,0
3479,0.726956373,1,0.538108507,1,0.871598745,1,0.635238095,1,0.520090923,1
3480,0.965166555,0,0.694998427,0,0.998381191,1,0.853571429,0,0.633164472,0
3481,0.688046266,0,0.751702501,0,0.999979398,1,0.755952381,0,0.755274689,0
3482,0.715059778,1,0.609513465,1,0.923826532,0,0.793452381,1,0.610938382,1
3483,0.819324449,0,0.740091405,0,0.997059594,0,0.816071429,0,0.757855912,0
3484,0.577815864,0,0.521966971,0,0.866407562,0,0.821428571,0,0.553964177,0
3485,0.791753353,0,0.506805155,1,0.511953339,0,0.907142857,0,0.524215173,0
3486,0.78436424,0,0.737645415,0,0.780048344,0,0.597631416,0,0.743646574,0
3487,0.808261356,0,0.567784482,0,0.810671667,1,0.623809524,0,0.537349775,0
3488,0.788562042,0,0.606301055,0,0.940178902,0,0.683333333,0,0.623168376,0
3489,0.819292739,0,0.621684411,0,0.907897745,0,0.646825397,1,0.605311307,0
3490,0.836545046,1,0.767614645,0,0.997658697,1,0.503571429,1,0.806114935,0
3491,0.652433832,0,0.534506166,0,0.987151703,0,0.69047619,1,0.558608653,0
3492,0.928977033,0,0.719566714,0,0.999998796,0,0.71779661,0,0.73206623,0
3493,0.717393041,0,0.508511766,1,0.999999706,1,0.935714286,0,0.522686326,1
3494,0.834507157,1,0.579948313,0,0.96069368,0,0.654166667,1,0.521027056,0
3495,0.717640699,0,0.654749315,0,0.515319638,1,0.688095238,0,0.658713031,0
3496,0.778721711,1,0.686522387,0,0.63060266,1,0.763095238,1,0.746566891,0
3497,0.820956079,1,0.518881272,0,0.976559319,0,0.766666667,1,0.524796712,0
3498,0.615274231,0,0.645779654,0,0.953536641,0,0.550714286,1,0.651327237,0
3499,0.77686197,1,0.59185317,1,0.90112418,0,0.789468864,0,0.616259863,1
3500,0.869481049,1,0.854901105,1,0.999952815,1,0.891071429,1,0.846554321,1
3501,0.733607529,1,0.507513433,0,0.982760578,0,0.658333333,1,0.550656361,0
3502,0.836195844,1,0.626313111,0,0.999835616,1,0.699285714,0,0.544597398,0
3503,0.745899275,1,0.531339499,1,0.999036619,0,0.702380952,1,0.510739784,1
3504,0.970012847,0,0.73576103,0,0.999981832,0,0.936904762,0,0.789198942,0
3505,0.840750746,0,0.706313781,0,0.999897023,0,0.546428571,0,0.741670215,0
3506,0.751451121,0,0.624680645,1,0.999057916,0,0.825,0,0.600301845,1
3507,0.829066777,0,0.71126065,0,0.999999393,0,0.942700157,0,0.751442233,0
3508,0.866386249,1,0.735495869,1,0.999974036,1,0.835714286,1,0.752615628,1
3509,0.825055502,0,0.724202884,0,0.830890716,0,0.510714286,0,0.754862054,0
3510,0.509517079,0,0.732219132,0,0.994180554,0,0.90952381,1,0.764264653,0
3511,0.964457292,0,0.620326846,0,0.555178555,1,0.964285714,0,0.626148356,0
3512,0.783162076,0,0.516293609,0,0.986490448,0,0.720151829,0,0.542705322,0
3513,0.655455195,0,0.516173735,1,0.514075268,0,0.720674603,0,0.506787209,1
3514,0.909326038,0,0.723034385,0,0.999377713,0,0.810714286,0,0.762468095,0
3515,0.651249743,0,0.74236994,1,0.990898567,1,0.646428571,1,0.737317929,1
3516,0.684967222,0,0.519590985,0,0.847100135,1,0.561747776,0,0.5,1
3517,0.878870902,1,0.539799495,1,0.7055734,0,0.902380952,0,0.560066545,1
3518,0.513278251,1,0.513504137,1,0.825454993,1,0.670833333,1,0.516126024,1
3519,0.840762397,0,0.54266291,0,0.996777886,0,0.764285714,0,0.590696424,0
3520,0.821760874,0,0.540314363,0,0.52775171,0,0.879395664,0,0.539172036,0
3521,0.870612849,1,0.754073757,0,0.575711668,0,0.767857143,1,0.824948189,0
3522,0.707033719,1,0.579914845,0,0.590706391,1,0.797619048,1,0.617064297,0
3523,0.859574685,0,0.657473343,0,0.850689933,1,0.928571429,0,0.648580671,0
3524,0.602687929,0,0.621522249,0,0.999999717,0,0.928571429,0,0.612285796,0
3525,0.685332602,1,0.539499612,1,0.949322597,0,0.6125,1,0.564099497,1
3526,0.84739373,0,0.657489904,0,0.942457079,0,0.932575937,0,0.652274676,0
3527,0.737653324,1,0.541106739,0,0.928945666,1,0.769047619,0,0.513628524,0
3528,0.793679568,1,0.538859481,0,0.625474818,0,0.867857143,1,0.510876347,1
3529,0.782409304,0,0.853341708,1,0.999995218,0,0.878571429,0,0.815488099,1
3530,0.839638442,0,0.645373435,0,0.901905402,1,0.735714286,0,0.683135177,0
3531,0.878630589,1,0.538018887,1,0.90449349,0,0.682142857,0,0.530292315,1
3532,0.777622351,0,0.673626488,0,0.955190694,1,0.598448456,0,0.69265048,0
3533,0.687240182,1,0.624630936,1,0.804706839,0,0.808333333,1,0.584016849,1
3534,0.803032145,1,0.541498389,0,0.899088561,0,0.526190476,0,0.565498688,0
3535,0.859365933,0,0.622863668,0,0.999999821,0,0.847619048,0,0.661053153,0
3536,0.713194771,1,0.526634447,1,0.628220579,0,0.574404762,0,0.5,1
3537,0.866908067,1,0.604754502,1,0.999893952,1,0.951904762,1,0.657644887,1
3538,0.74640898,1,0.512519662,1,0.722416247,0,0.671428571,1,0.50732504,1
3539,0.800267458,0,0.542479346,0,0.984022673,0,0.848214286,0,0.570538833,0
3540,0.876738985,0,0.783397449,0,0.999998143,0,0.9105573,0,0.813607174,0
3541,0.694573084,1,0.589328315,0,0.965289898,1,0.807142857,0,0.654119724,0
3542,0.853156091,1,0.608328261,0,0.940804908,0,0.883333333,1,0.627259854,0
3543,0.665237934,0,0.524809798,0,0.998945427,0,0.750595238,0,0.576115524,0
3544,0.619360965,1,0.557615683,0,0.870829741,0,0.568073593,0,0.555041251,0
3545,0.61656764,0,0.732928801,0,0.999951614,0,0.620119048,0,0.729617201,0
3546,0.634147537,0,0.671517274,1,0.89885303,1,0.716666667,1,0.659554946,1
3547,0.887848307,0,0.607159186,0,0.999252499,0,0.655952381,0,0.652473637,0
3548,0.852706754,1,0.824297284,1,0.910942364,1,0.857142857,1,0.817528667,1
3549,0.740875333,1,0.556138218,1,0.979499537,0,0.839285714,1,0.536647579,1
3550,0.872022736,0,0.694775624,0,0.9971433,0,0.592857143,0,0.700816742,0
3551,0.865073298,1,0.520443625,1,0.629003504,0,0.771428571,1,0.531922574,0
3552,0.800979704,0,0.671665403,0,0.99844298,0,0.774843014,0,0.731398243,0
3553,0.749392844,1,0.719824854,1,0.747225769,1,0.780952381,1,0.68464002,1
3554,0.785073698,1,0.757165556,1,0.725608751,0,0.841666667,1,0.728435795,1
3555,0.815896046,0,0.520612519,0,0.601436812,0,0.771428571,0,0.53916509,0
3556,0.900737223,1,0.636770613,1,0.553103736,1,0.962857143,1,0.653066987,1
3557,0.842638409,1,0.653871577,0,0.910764184,0,0.560714286,0,0.637238051,0
3558,0.744465172,0,0.642622428,0,0.999978839,0,0.935714286,0,0.672037213,0
3559,0.77732709,1,0.504888119,0,0.657713353,1,0.7625,1,0.524670504,1
3560,0.630602377,0,0.560417722,1,0.968798577,0,0.680049533,0,0.535277726,1
3561,0.982150097,0,0.585511084,0,0.99517318,1,0.92797619,0,0.599552502,0
3562,0.587300626,0,0.550226141,1,0.824017091,0,0.708777947,0,0.516842706,1
3563,0.693045957,1,0.576343673,0,0.999994243,0,0.685714286,1,0.662635625,0
3564,0.80149628,0,0.791629804,0,0.939618071,0,0.905255517,0,0.810349455,0
3565,0.908734621,1,0.714906198,1,0.999991232,1,0.985714286,1,0.669356765,1
3566,0.819886667,0,0.745025974,0,0.88278746,0,0.859860436,0,0.780860104,0
3567,0.869001138,1,0.636555661,0,0.997395877,1,0.792857143,1,0.64284459,0
3568,0.502301798,1,0.613390793,0,0.941436788,1,0.685714286,0,0.667109908,0
3569,0.777432844,0,0.599128047,0,0.998226505,0,0.742857143,0,0.641610773,0
3570,0.720490648,0,0.523584875,1,0.999849514,0,0.556135531,0,0.505053963,1
3571,0.59252863,0,0.605302458,0,0.929033095,1,0.882142857,0,0.653233663,0
3572,0.907667345,1,0.594178195,1,0.85103513,0,0.657142857,0,0.612630363,1
3573,0.585303821,0,0.596184148,0,0.969607686,0,0.610714286,1,0.571267592,0
3574,0.78062711,0,0.507606392,0,0.837441416,1,0.704166667,0,0.523674101,0
3575,0.832170054,1,0.560035504,0,0.997623307,0,0.614285714,1,0.570704685,0
3576,0.90356604,0,0.5400488,0,0.85217317,0,0.79279661,0,0.546901957,0
3577,0.57045457,0,0.601947122,0,0.998580477,0,0.535714286,0,0.646890581,0
3578,0.819577831,0,0.853410877,1,1,1,0.8,0,0.818828012,1
3579,0.643569998,0,0.590724089,0,0.95195854,1,0.8,0,0.648405479,0
3580,0.868233305,0,0.617492443,0,0.998846064,0,0.58547619,0,0.662251063,0
3581,0.924681549,0,0.685345322,0,0.992175348,0,0.861487086,0,0.705553175,0
3582,0.758824676,0,0.700255662,0,0.99999901,0,0.742653061,0,0.758186601,0
3583,0.798088426,0,0.507981392,1,0.960062395,1,0.76547619,0,0.531925504,0
3584,0.769830529,1,0.55507563,1,0.999409499,0,0.757142857,0,0.528420958,1
3585,0.715376308,1,0.573122665,1,0.895658338,1,0.7375,1,0.537757187,1
3586,0.803802695,0,0.550246149,1,0.997589418,0,0.626785714,0,0.533564599,1
3587,0.753662338,1,0.564675808,1,0.555010579,0,0.860714286,1,0.576652543,1
3588,0.606199323,0,0.616017658,0,0.740906882,1,0.719047619,0,0.701325086,0
3589,0.704246073,0,0.622416226,0,0.713070049,1,0.641666667,0,0.669246523,0
3590,0.566119141,1,0.693407683,0,0.998641978,0,0.543452381,0,0.695811349,0
3591,0.739631512,1,0.595129941,1,0.679400471,0,0.680952381,1,0.626830159,1
3592,0.877796626,0,0.512755885,1,0.968711857,0,0.938431627,0,0.532598329,0
3593,0.785653026,1,0.528672718,0,0.987256932,0,0.660714286,0,0.532218511,0
3594,0.885265633,1,0.521916033,0,0.69952769,0,0.6375,0,0.510690764,1
3595,0.699463989,1,0.605744359,0,0.954894878,0,0.550595238,1,0.519345208,0
3596,0.57353438,0,0.619921979,0,0.775778412,1,0.896428571,0,0.645553257,0
3597,0.840192479,0,0.557067983,0,0.996381282,0,0.566666667,0,0.607675707,0
3598,0.828745827,0,0.614280911,0,0.99888043,0,0.581521455,1,0.648877091,0
3599,0.582414101,0,0.512926933,0,0.842420385,0,0.622619048,1,0.515720439,0
3600,0.883404404,1,0.590731665,0,0.959916248,0,0.985714286,1,0.694805517,0
3601,0.640866702,0,0.505902874,0,0.859246306,0,0.535714286,0,0.50842334,1
3602,0.715439972,1,0.782034013,0,0.995846112,1,0.607142857,1,0.830432881,0
3603,0.725087373,1,0.502735268,1,0.56453385,0,0.625,1,0.518610058,0
3604,0.875293189,1,0.549548338,0,0.963432257,0,0.676547619,1,0.507973328,1
3605,0.862060333,0,0.559489957,0,0.994450713,0,0.557082324,0,0.571262126,0
3606,0.917869591,0,0.522529442,0,0.996608864,0,0.749527379,0,0.507786951,1
3607,0.87424642,1,0.747038605,1,0.62423979,0,0.882142857,1,0.72017023,1
3608,0.93034429,0,0.543304902,0,0.70978661,1,0.988095238,0,0.566834874,0
3609,0.664167502,0,0.694777387,0,0.999999621,0,0.638095238,1,0.729028623,0
3610,0.848725936,0,0.731780134,0,0.998890486,0,0.912295918,0,0.764366768,0
3611,0.585988292,1,0.581134605,0,0.97373575,1,0.685714286,1,0.554709279,0
3612,0.692387546,1,0.50392011,1,0.719751092,0,0.90952381,1,0.519120759,1
3613,0.711892614,0,0.754032623,0,0.994064813,0,0.823214286,0,0.75991129,0
3614,0.620868245,1,0.538295186,0,0.82188313,1,0.676190476,1,0.544131896,0
3615,0.733955876,1,0.526335527,0,0.991767461,0,0.892857143,1,0.598464233,0
3616,0.926589137,0,0.617348194,0,0.519149187,0,0.991071429,0,0.630036958,0
3617,0.807024082,0,0.806612895,0,0.999867812,0,0.921428571,0,0.827354523,0
3618,0.733055765,1,0.507491085,0,0.984336591,0,0.60952381,1,0.512519503,0
3619,0.778721711,1,0.519775298,1,0.649658127,0,0.832142857,1,0.526237656,0
3620,0.965166555,0,0.673006004,0,0.997519243,0,0.828571429,0,0.697291299,0
3621,0.896345203,0,0.789163021,0,0.999862151,0,0.711904762,0,0.831929816,0
3622,0.749444296,1,0.627580234,1,0.937195783,1,0.825,1,0.652906622,1
3623,0.90047137,0,0.787875342,0,0.998626141,0,0.799795918,0,0.808549688,0
3624,0.726177515,0,0.716847245,0,0.985158674,0,0.707142857,0,0.733770169,0
3625,0.610087838,1,0.577903066,1,0.989766211,0,0.766071429,1,0.5,1
3626,0.918532104,0,0.582865965,0,0.993975792,0,0.85952381,0,0.601671428,0
3627,0.701053931,1,0.626726982,0,0.998784533,1,0.6,1,0.612225036,0
3628,0.893848129,1,0.648619256,1,0.957594632,0,0.566666667,0,0.67325564,1
3629,0.882062341,1,0.644562933,1,0.623464733,1,0.971428571,1,0.665982011,1
3630,0.734038102,1,0.540434647,0,0.986109516,1,0.580357143,1,0.553981884,0
3631,0.627260969,0,0.674098604,0,0.873151141,1,0.763528317,0,0.664120765,0
3632,0.702496334,1,0.689211717,1,0.534417266,0,0.739285714,1,0.650023647,1
3633,0.822617932,1,0.610688305,0,0.892436182,0,0.834761905,1,0.628592412,0
3634,0.839657687,1,0.618010202,0,0.869411271,0,0.585714286,1,0.671226647,0
3635,0.929836137,0,0.678183528,0,0.999949008,0,0.760714286,0,0.745476368,0
3636,0.746560161,1,0.595641059,0,0.812512266,1,0.614285714,1,0.576728573,0
3637,0.889086387,1,0.630611878,0,0.684416626,0,0.735119048,1,0.645061998,0
3638,0.731531325,1,0.55625793,0,0.765065735,0,0.653388278,1,0.573471574,0
3639,0.656416665,0,0.579759633,0,0.824614006,0,0.515854978,1,0.605630079,0
3640,0.644975017,0,0.503409309,0,0.7529716,0,0.712324029,0,0.526034371,0
3641,0.845511353,1,0.579513725,0,0.999291886,0,0.928571429,1,0.709447741,0
3642,0.7508146,0,0.557628992,0,0.985715939,0,0.587938252,0,0.587664332,0
3643,0.517686494,1,0.667163162,1,0.78696649,0,0.735714286,1,0.631977693,1
3644,0.676214674,0,0.769016331,0,0.955555971,0,0.65547619,1,0.795157635,0
3645,0.555882222,0,0.585277429,1,0.924123407,0,0.710191638,0,0.530317924,1
3646,0.655830278,0,0.500360142,0,0.997476183,1,0.692857143,1,0.524268201,1
3647,0.62614616,0,0.508384963,1,0.665425605,0,0.515595238,0,0.539095131,1
3648,0.724892117,1,0.506737932,1,0.917654598,0,0.793333333,1,0.530696554,1
3649,0.864993544,1,0.621877097,0,0.90992475,1,0.992857143,1,0.621700851,0
3650,0.843111805,1,0.609582693,1,0.662061104,1,0.817261905,1,0.619134078,1
3651,0.62569208,1,0.699815051,1,0.988972711,0,0.563214286,1,0.664541439,1
3652,0.552058041,0,0.544112634,0,0.713798009,0,0.692160279,0,0.518345451,0
3653,0.827501001,1,0.595408502,1,0.756149634,1,0.69952381,1,0.587515022,1
3654,0.925960564,0,0.696273784,0,0.99846537,0,0.917857143,0,0.725484452,0
3655,0.829661563,1,0.714213474,1,0.999932141,1,0.846428571,1,0.65359776,1
3656,0.739168157,0,0.740208814,0,0.999995715,0,0.722738095,0,0.745147315,0
3657,0.861898562,1,0.708485365,1,0.999415028,1,0.921428571,1,0.641478564,1
3658,0.780129997,0,0.649385674,0,0.762146043,1,0.791092005,0,0.630831825,0
3659,0.5788083,0,0.544465768,0,0.765339295,1,0.680952381,0,0.555283627,0
3660,0.814080168,0,0.539429498,1,0.998324168,0,0.783333333,0,0.535844204,1
3661,0.982579691,0,0.51087667,1,0.999975079,1,0.991071429,0,0.568449162,1
3662,0.694700717,0,0.577453296,0,0.998492903,0,0.802142857,1,0.589677996,0
3663,0.596759387,0,0.776017934,0,0.997655914,1,0.972619048,0,0.828070537,0
3664,0.898705888,0,0.586696217,0,0.986017628,0,0.938095238,0,0.621450184,0
3665,0.628232894,0,0.543164274,1,0.822296087,1,0.528571429,1,0.542435066,1
3666,0.61485442,0,0.559716522,0,0.999997605,0,0.919047619,0,0.553426595,0
3667,0.922140404,0,0.57490701,0,0.692803219,0,0.864285714,0,0.609406087,0
3668,0.913523502,0,0.600475199,0,0.924783041,1,0.90297619,0,0.600812389,0
3669,0.581568309,1,0.522679032,1,0.940550053,1,0.858928571,1,0.531435166,1
3670,0.658835001,0,0.630158467,0,0.995233521,0,0.78537415,0,0.666073327,0
3671,0.549832356,0,0.630079335,0,0.913271251,0,0.696428571,1,0.655332354,0
3672,0.638424309,0,0.63551788,1,0.854656453,0,0.875,1,0.591899502,1
3673,0.891041834,1,0.555584912,0,0.944652935,0,0.911904762,1,0.565871155,0
3674,0.759007962,1,0.686482718,1,0.671737326,1,0.542857143,1,0.688798528,1
3675,0.642374234,0,0.721557056,0,0.999778203,0,0.853571429,0,0.726747645,0
3676,0.860128596,0,0.616958895,0,0.94787925,0,0.68452381,0,0.607839549,0
3677,0.846316802,1,0.567172995,0,0.508694344,0,0.75952381,1,0.539845984,0
3678,0.720695554,1,0.545443306,1,0.697654965,0,0.770119048,1,0.558994142,1
3679,0.884862046,0,0.593024883,0,0.875299167,1,0.942857143,0,0.608498019,0
3680,0.823000225,1,0.567089088,1,0.966837463,0,0.739285714,1,0.556485715,1
3681,0.92875097,0,0.569513464,0,0.880784346,0,0.964285714,0,0.589644597,0
3682,0.612551812,0,0.779391528,0,0.884792324,1,0.902380952,0,0.777117623,0
3683,0.619382824,1,0.634183688,1,0.621308577,0,0.860714286,1,0.612080884,1
3684,0.757363779,1,0.636662139,1,0.997422699,0,0.85952381,1,0.619942868,1
3685,0.69963896,0,0.849416244,1,0.999957232,0,0.886190476,0,0.835151142,1
3686,0.857382782,1,0.614778234,1,0.999982374,1,0.9,1,0.577933045,1
3687,0.769319963,0,0.586170823,0,0.638468284,0,0.680816387,0,0.601379892,0
3688,0.640392778,0,0.691496672,0,0.99927442,0,0.831904762,0,0.739738933,0
3689,0.967830308,0,0.832733545,0,0.973187028,0,0.942857143,0,0.854326719,0
3690,0.886142485,1,0.522843088,0,0.898820274,0,0.894047619,1,0.589940084,0
3691,0.906897668,0,0.583674623,0,0.922768849,1,0.895238095,0,0.611981474,0
3692,0.679912099,1,0.564819751,0,0.981675297,0,0.866666667,1,0.550971379,0
3693,0.708181196,0,0.526170947,1,0.976978057,0,0.542857143,0,0.5,1
3694,0.86101366,0,0.634515103,0,0.949355752,1,0.829761905,0,0.63207848,0
3695,0.823427469,0,0.671441521,0,0.958700947,0,0.554004142,0,0.708367394,0
3696,0.918503259,0,0.670261465,0,0.988825017,0,0.919047619,0,0.703936441,0
3697,0.967830308,0,0.780819352,0,0.999231622,0,0.967063492,0,0.809703549,0
3698,0.864183784,0,0.619290258,0,0.987345274,1,0.91090927,0,0.606774959,0
3699,0.864321575,1,0.565948887,0,0.741683779,1,0.858333333,1,0.5735413,0
3700,0.756399042,1,0.592844442,1,0.999995686,1,0.810833333,1,0.647795212,1
3701,0.718150893,0,0.700529225,1,0.817109968,0,0.632142857,0,0.68615418,1
3702,0.80063409,0,0.686890845,0,0.903112372,0,0.942857143,0,0.689681621,0
3703,0.978354819,0,0.560506104,0,0.863960147,1,0.928571429,0,0.575551569,0
3704,0.673509538,0,0.623757186,0,0.999961569,0,0.518095238,0,0.639166586,0
3705,0.712138986,1,0.547254378,0,0.986992536,1,0.670238095,1,0.531387921,0
3706,0.712420049,0,0.702161679,0,0.999971467,0,0.633333333,0,0.712598918,0
3707,0.532967578,0,0.565358521,0,0.793640223,0,0.636904762,0,0.553589365,0
3708,0.84427525,1,0.797534006,0,0.998482253,0,0.674047619,1,0.825886376,0
3709,0.674866291,0,0.599664991,0,0.992984886,0,0.788690476,0,0.653506967,0
3710,0.885967243,0,0.535281745,1,0.764763445,1,0.666666667,0,0.569325543,1
3711,0.701095176,1,0.574618153,0,0.989484061,1,0.606746032,0,0.568388015,0
3712,0.763836225,1,0.597448947,0,0.736523325,0,0.633333333,1,0.612687424,0
3713,0.703361577,0,0.527169836,1,0.703304559,0,0.503571429,1,0.5,1
3714,0.933446271,0,0.87036466,1,1,1,0.882142857,0,0.81142812,1
3715,0.929500925,0,0.648734333,0,0.938638387,0,0.786904762,0,0.658644375,0
3716,0.709056811,0,0.504278141,0,0.906814212,0,0.623122711,0,0.5,1
3717,0.77665701,0,0.563895344,1,0.548883388,1,0.68896657,0,0.543663429,1
3718,0.777594741,0,0.748459801,1,0.992096048,0,0.867857143,0,0.719378384,1
3719,0.627050167,0,0.673963265,0,0.98470294,1,0.964285714,0,0.729682728,0
3720,0.827947566,0,0.620388036,0,0.828993878,1,0.763345264,0,0.632969107,0
3721,0.833350768,0,0.602615908,0,0.922595524,0,0.879544386,0,0.614034776,0
3722,0.635066377,0,0.517565715,0,0.999385218,1,0.80297619,0,0.524423503,0
3723,0.674701142,0,0.546239236,0,0.938178514,0,0.795870917,0,0.542718311,0
3724,0.982485433,0,0.637351708,0,0.990896384,0,0.820833333,0,0.64221098,0
3725,0.595420668,0,0.586158232,0,0.676364088,0,0.801628728,0,0.605578302,0
3726,0.749444296,1,0.629786148,1,0.722741382,1,0.853571429,1,0.640078326,1
3727,0.833986614,0,0.54645337,0,0.996993869,0,0.58289072,0,0.573866443,0
3728,0.978923795,0,0.722479163,0,0.999970067,0,0.969047619,0,0.776090281,0
3729,0.655883286,0,0.622184268,0,0.978564122,0,0.647619048,0,0.577641242,0
3730,0.627050167,0,0.749854984,0,0.990672871,1,0.971428571,0,0.801089968,0
3731,0.837020279,1,0.602577187,0,0.999740329,0,0.729166667,1,0.622591991,0
3732,0.914272476,0,0.720509141,0,0.999624145,0,0.925833333,0,0.739692662,0
3733,0.602365627,0,0.659952494,0,0.892260564,0,0.532738095,0,0.694842239,0
3734,0.594863444,0,0.704483434,0,0.529247233,0,0.997619048,0,0.789113495,0
3735,0.599171946,0,0.505792536,0,0.999687728,0,0.648809524,0,0.54684177,0
3736,0.758343569,0,0.530470315,0,0.966096197,0,0.78452381,0,0.567419677,0
3737,0.552620839,0,0.590960833,1,0.820857447,0,0.642453542,0,0.589008095,1
3738,0.811069052,0,0.804288086,0,0.999978466,0,0.882142857,0,0.826184785,0
3739,0.749094106,1,0.579440462,1,0.758284388,0,0.953571429,1,0.570010617,1
3740,0.918613614,0,0.511443014,1,0.867811772,0,0.734373185,0,0.516273118,0
3741,0.809836701,0,0.695394421,0,0.967564793,1,0.873231707,0,0.702846062,0
3742,0.858260365,0,0.548401638,0,0.896412474,0,0.720543863,0,0.547638534,0
3743,0.754652744,1,0.625956103,0,0.998695531,0,0.8,1,0.664970703,0
3744,0.593505899,0,0.527648716,1,0.916011649,1,0.670990319,1,0.549481878,1
3745,0.721706436,0,0.564377437,0,0.999696498,0,0.904544386,0,0.596817537,0
3746,0.772643037,0,0.704984884,0,0.993832313,0,0.708928571,1,0.756825366,0
3747,0.813509921,1,0.562200569,1,0.568185793,0,0.678571429,1,0.538343015,1
3748,0.573876289,0,0.571259528,1,0.617006499,1,0.621428571,0,0.536019116,1
3749,0.612869999,0,0.545359106,0,0.986015022,0,0.706190476,0,0.587162743,0
3750,0.758681753,1,0.521683645,1,0.999679801,0,0.864808362,1,0.588753217,0
3751,0.702221991,1,0.775075223,1,0.999999944,1,0.777380952,1,0.805461583,1
3752,0.742431506,1,0.538293539,1,0.927133885,0,0.710154683,1,0.516080184,1
3753,0.731531325,1,0.582423152,1,0.871190399,0,0.707142857,1,0.538355533,1
3754,0.865445749,0,0.517217672,0,0.905743029,0,0.902380952,0,0.558038429,0
3755,0.730589272,0,0.619648745,1,0.506113303,1,0.6,1,0.603518746,1
3756,0.680936734,0,0.556196761,0,0.999437556,0,0.801190476,1,0.646293891,0
3757,0.967830308,0,0.688267393,0,0.993748807,0,0.919856151,0,0.737573847,0
3758,0.708143822,0,0.827381266,1,0.999965162,0,0.858928571,0,0.791023268,1
3759,0.673851076,0,0.746734494,0,0.99994519,0,0.907142857,0,0.756603926,0
3760,0.643239723,0,0.631975041,0,0.97262864,0,0.642857143,0,0.669917512,0
3761,0.585290957,0,0.698185549,0,0.987589998,1,0.551190476,1,0.672507272,0
3762,0.611523718,0,0.62410595,0,0.99781268,0,0.7,1,0.690662291,0
3763,0.897153603,1,0.558399288,1,0.884621503,1,0.916190476,1,0.565290975,1
3764,0.892990092,0,0.530091496,0,0.891471043,0,0.882142857,0,0.529412801,0
3765,0.847730251,1,0.557641611,1,0.657998133,1,0.901190476,1,0.5,1
3766,0.849550718,0,0.762529467,0,0.885063649,0,0.677857143,0,0.765982042,0
3767,0.61136984,0,0.625033185,0,0.835885591,1,0.84047619,0,0.710513591,0
3768,0.637654991,0,0.509567159,1,0.998617309,1,0.8,0,0.515794162,1
3769,0.675979031,0,0.520379532,1,0.719599913,0,0.60047619,0,0.51852446,1
3770,0.904469185,0,0.603264257,0,0.985153279,1,0.924735386,0,0.59156592,0
3771,0.655497456,0,0.557401488,0,0.921517996,0,0.524285714,1,0.541669928,0
3772,0.861844148,0,0.738041922,1,0.99999993,1,0.891071429,0,0.667886167,1
3773,0.8356917,0,0.51553081,0,0.999987848,1,0.905357143,0,0.547569765,1
3774,0.650614801,0,0.514488395,0,0.996505752,0,0.617857143,1,0.537384506,0
